Season,Race,Track,Pos,St,#,Driver,Sponsor / Owner,Truck,Laps,Status,Led,Pts,PPts
2018,6,Kansas,24.0,30.0,74.0,Mike Harmon,Horizon Transport (Mike Harmon),Chevrolet,146.0,oil leak,0.0,0.0,0.0
2018,6,Kansas,25.0,21.0,3.0,Jordan Anderson,Bommarito Automotive Group (Jordan Anderson),Chevrolet,139.0,running,0.0,12.0,0.0
2018,6,Kansas,26.0,27.0,15.0,Robby Lyons,Finke Brothers / Sunwest Construction (Jay Robinson),Chevrolet,139.0,running,0.0,11.0,0.0
2018,6,Kansas,27.0,18.0,49.0,Wendell Chavous,SobrietyNation.org (Jay Robinson),Chevrolet,131.0,suspension,0.0,10.0,0.0
2018,6,Kansas,28.0,26.0,50.0,Jamie Mosley,Crossbar E-Cigarettes (Mark Beaver),Chevrolet,66.0,overheating,0.0,9.0,0.0
2018,6,Kansas,29.0,24.0,36.0,Bayley Currey,Mittler Bros. (Mike Mittler),Chevrolet,30.0,transmission,0.0,8.0,0.0
2018,6,Kansas,30.0,22.0,87.0,Joe Nemechek,Fleetwing (Joe Nemechek),Chevrolet,27.0,overheating,0.0,7.0,0.0
2018,6,Kansas,31.0,23.0,0.0,Joey Gase,Driven2Honor (Jennifer Jo Cobb),Chevrolet,6.0,electrical,0.0,0.0,0.0
2018,6,Kansas,32.0,20.0,63.0,Kevin Donahue,First Responder Racing (Mike Mittler),Chevrolet,0.0,transmission,0.0,5.0,0.0
2018,7,Charlotte,1.0,1.0,21.0,Johnny Sauter,ISM Connect (Maury Gallagher),Chevrolet,134.0,running,71.0,54.0,5.0
2018,7,Charlotte,2.0,4.0,51.0,Kyle Busch,Cessna / Beechcraft (Kyle Busch),Toyota,134.0,running,0.0,0.0,0.0
2018,7,Charlotte,3.0,28.0,46.0,Brandon Jones,Mobil 1 (Kyle Busch),Toyota,134.0,running,0.0,0.0,0.0
2018,7,Charlotte,4.0,6.0,16.0,Brett Moffitt,Ibaraki Toyopet (Shigeaki Hattori),Toyota,134.0,running,28.0,51.0,1.0
2018,7,Charlotte,5.0,7.0,41.0,Ben Rhodes,Alpha Energy Solutions (Duke Thorson),Ford,134.0,running,0.0,37.0,0.0
2018,7,Charlotte,6.0,10.0,52.0,Stewart Friesen,Halmar Intl. / We Build America (Chris Larsen),Chevrolet,134.0,running,0.0,31.0,0.0
2018,7,Charlotte,7.0,27.0,75.0,Parker Kligerman,Food Country USA (Charlie Henderson),Chevrolet,134.0,running,0.0,34.0,0.0
2018,7,Charlotte,8.0,2.0,18.0,Noah Gragson,Safelite Auto Glass (Kyle Busch),Toyota,134.0,running,13.0,30.0,0.0
2018,7,Charlotte,9.0,9.0,8.0,John H. Nemechek,Fleetwing / D.A.B. Constructors (Joe Nemechek),Chevrolet,134.0,running,21.0,0.0,0.0
2018,7,Charlotte,10.0,3.0,4.0,Todd Gilliland,Pedigree (Kyle Busch),Toyota,134.0,running,0.0,37.0,0.0
2018,7,Charlotte,11.0,8.0,88.0,Matt Crafton,Mold Armor / Menards (Duke Thorson),Ford,134.0,running,0.0,32.0,0.0
2018,7,Charlotte,12.0,5.0,98.0,Grant Enfinger,Champion Power Equipment / Curb Records (Mike Curb),Ford,134.0,running,0.0,25.0,0.0
2018,7,Charlotte,13.0,14.0,54.0,Chris Eggleston,GlobeSprinkler.com / H2O Fire Protection (David Gilliland),Toyota,134.0,running,0.0,24.0,0.0
2018,7,Charlotte,14.0,11.0,24.0,Justin Haley,Fraternal Order of Eagles (Maury Gallagher),Chevrolet,134.0,running,0.0,35.0,0.0
2018,7,Charlotte,15.0,13.0,13.0,Myatt Snider,Century Container / Louisiana Hot Sauce (Duke Thorson),Ford,134.0,running,0.0,22.0,0.0
2018,7,Charlotte,16.0,24.0,97.0,Jesse Little,Circle Track Warehouse (Jason Little),Ford,134.0,running,0.0,22.0,0.0
2018,7,Charlotte,17.0,15.0,2.0,Cody Coughlin,Jegs.com (Maury Gallagher),Chevrolet,134.0,running,0.0,20.0,0.0
2018,7,Charlotte,18.0,17.0,2.0,Austin Hill,United Rentals (Randy Young),Chevrolet,134.0,running,0.0,19.0,0.0
2018,7,Charlotte,19.0,12.0,25.0,Dalton Sargeant,Performance Plus Motor Oil (Maury Gallagher),Chevrolet,134.0,running,0.0,25.0,0.0
2018,7,Charlotte,20.0,21.0,3.0,Jordan Anderson,Bommarito / Lucas Oil (Jordan Anderson),Chevrolet,134.0,running,1.0,17.0,0.0
2018,7,Charlotte,21.0,16.0,20.0,Daniel Hemric,Overkill Motorsports (Randy Young),Chevrolet,134.0,running,0.0,0.0,0.0
2018,7,Charlotte,22.0,20.0,49.0,Wendell Chavous,SobrietyNation.org (Jay Robinson),Chevrolet,134.0,running,0.0,15.0,0.0
2018,7,Charlotte,23.0,23.0,15.0,Robby Lyons,Abaco Construction (Jay Robinson),Chevrolet,134.0,running,0.0,14.0,0.0
2018,7,Charlotte,24.0,29.0,33.0,Josh Reaume,JC Racing (Josh Reaume),Toyota,132.0,running,0.0,13.0,0.0
2018,7,Charlotte,25.0,22.0,83.0,Bayley Currey,Ingersoll Rand (D.J. Copp),Chevrolet,132.0,running,0.0,12.0,0.0
2018,7,Charlotte,26.0,26.0,10.0,Jennifer Jo Cobb,Think Realty (Jennifer Jo Cobb),Chevrolet,121.0,running,0.0,11.0,0.0
2018,7,Charlotte,27.0,19.0,22.0,Austin Wayne Self,Don't Mess With Texas / AM Tech. Solutions (Al Niece),Chevrolet,117.0,crash,0.0,10.0,0.0
2018,7,Charlotte,28.0,30.0,50.0,Timmy Hill,Crossbar E-Cigarettes (Mark Beaver),Chevrolet,100.0,engine,0.0,0.0,0.0
2018,7,Charlotte,29.0,31.0,74.0,Mike Harmon,Koolbox / Horizon Transport (Mike Harmon),Chevrolet,99.0,running,0.0,0.0,0.0
2018,7,Charlotte,30.0,18.0,45.0,Justin Fontaine,ProMatic Automation / Superior Essex (Al Niece),Chevrolet,97.0,crash,0.0,7.0,0.0
2018,7,Charlotte,31.0,25.0,6.0,Norm Benning,Zomongo / H&H Transport (Norm Benning),Chevrolet,55.0,crash,0.0,6.0,0.0
2018,7,Charlotte,32.0,32.0,63.0,J.J. Yeley,FR8 Auctions (Mike Mittler),Chevrolet,21.0,transmission,0.0,0.0,0.0
2018,8,Fort Worth,1.0,5.0,21.0,Johnny Sauter,ISM Connect (Maury Gallagher),Chevrolet,167.0,running,51.0,49.0,5.0
2018,8,Fort Worth,2.0,1.0,52.0,Stewart Friesen,Halmar Intl. / We Build America (Chris Larsen),Chevrolet,167.0,running,13.0,54.0,1.0
2018,8,Fort Worth,3.0,10.0,24.0,Justin Haley,Fraternal Order of Eagles (Maury Gallagher),Chevrolet,167.0,running,3.0,45.0,0.0
2018,8,Fort Worth,4.0,8.0,98.0,Grant Enfinger,Protect The Harvest (Mike Curb),Ford,167.0,running,7.0,43.0,1.0
2018,8,Fort Worth,5.0,9.0,88.0,Matt Crafton,Matador / Menards (Duke Thorson),Ford,167.0,running,0.0,42.0,0.0
2018,8,Fort Worth,6.0,2.0,4.0,Todd Gilliland,Mobil 1 (Kyle Busch),Toyota,167.0,running,62.0,39.0,0.0
2018,8,Fort Worth,7.0,20.0,20.0,Tyler Young,Texas Rig Equipment (Randy Young),Chevrolet,167.0,running,0.0,35.0,0.0
2018,8,Fort Worth,8.0,14.0,2.0,Cody Coughlin,Jegs.com (Maury Gallagher),Chevrolet,167.0,running,0.0,35.0,0.0
2018,8,Fort Worth,9.0,4.0,51.0,Spencer Davis,JBL / SiriusXM (Kyle Busch),Toyota,167.0,running,7.0,32.0,0.0
2018,8,Fort Worth,10.0,3.0,18.0,Noah Gragson,Safelite Auto Glass (Kyle Busch),Toyota,167.0,running,19.0,31.0,0.0
2018,8,Fort Worth,11.0,28.0,25.0,Dalton Sargeant,Performance Plus Motor Oil (Maury Gallagher),Chevrolet,167.0,running,0.0,26.0,0.0
2018,8,Fort Worth,12.0,19.0,49.0,Wendell Chavous,SobrietyNation.org (Jay Robinson),Chevrolet,167.0,running,0.0,25.0,0.0
2018,8,Fort Worth,13.0,22.0,2.0,Austin Hill,Ennis Steel Industries (Randy Young),Chevrolet,165.0,running,0.0,31.0,0.0
2018,8,Fort Worth,14.0,6.0,54.0,Chris Eggleston,GlobeSprinkler.com / H2O Fire Protection (David Gilliland),Toyota,165.0,running,4.0,23.0,0.0
2018,8,Fort Worth,15.0,16.0,8.0,Joe Nemechek,Romco Equipment Co. (Joe Nemechek),Chevrolet,165.0,running,0.0,22.0,0.0
2018,8,Fort Worth,16.0,11.0,41.0,Ben Rhodes,Alpha Energy Solutions (Duke Thorson),Ford,164.0,running,1.0,21.0,0.0
2018,8,Fort Worth,17.0,15.0,22.0,Austin Wayne Self,Go Texan (Al Niece),Chevrolet,162.0,running,0.0,25.0,0.0
2018,8,Fort Worth,18.0,7.0,16.0,Brett Moffitt,Northland Foundations (Shigeaki Hattori),Toyota,158.0,running,0.0,19.0,0.0
2018,8,Fort Worth,19.0,17.0,3.0,Jordan Anderson,Sefton Steel / Mark Martin Podcast (Jordan Anderson),Chevrolet,157.0,oil cooler,0.0,18.0,0.0
2018,8,Fort Worth,20.0,25.0,68.0,Clay Greenfield,AMVETS Please Stand (Clay Greenfield),Chevrolet,157.0,running,0.0,17.0,0.0
2018,8,Fort Worth,21.0,30.0,6.0,Norm Benning,Zomongo / H&H Transport (Norm Benning),Chevrolet,157.0,running,0.0,16.0,0.0
2018,8,Fort Worth,22.0,21.0,7.0,Korbin Forrister,Now Matters More (All Out Motorsports),Toyota,155.0,running,0.0,15.0,0.0
2018,8,Fort Worth,23.0,13.0,13.0,Myatt Snider,The Carolina Nut Co. (Duke Thorson),Ford,105.0,crash,0.0,25.0,0.0
2018,8,Fort Worth,24.0,31.0,10.0,Jennifer Jo Cobb,Driven2Honor (Jennifer Jo Cobb),Chevrolet,102.0,crash,0.0,13.0,0.0
2018,8,Fort Worth,25.0,23.0,33.0,Josh Reaume,Pit Barrel Cooker Co. (Josh Reaume),Toyota,79.0,engine,0.0,12.0,0.0
2018,8,Fort Worth,26.0,12.0,17.0,Bo LeMastus,Crosley Brands (David Gilliland),Toyota,73.0,crash,0.0,12.0,0.0
2018,8,Fort Worth,27.0,29.0,15.0,Reed Sorenson,Sunwest Construction (Jay Robinson),Chevrolet,15.0,overheating,0.0,0.0,0.0
2018,8,Fort Worth,28.0,27.0,63.0,Kyle Donahue,First Responder Racing (Mike Mittler),Chevrolet,13.0,overheating,0.0,9.0,0.0
2018,8,Fort Worth,29.0,26.0,83.0,Bayley Currey,FR8 Auctions (D.J. Copp),Chevrolet,11.0,crash,0.0,8.0,0.0
2018,8,Fort Worth,30.0,18.0,45.0,Justin Fontaine,ProMatic Automation / Superior Essex (Al Niece),Chevrolet,6.0,crash,0.0,7.0,0.0
2018,8,Fort Worth,31.0,24.0,0.0,Camden Murphy,Driven2Honor (Jennifer Jo Cobb),Chevrolet,4.0,electrical,0.0,6.0,0.0
2018,8,Fort Worth,32.0,32.0,50.0,Todd Peck,Image Tech (Mark Beaver),Chevrolet,1.0,electrical,0.0,5.0,0.0
2018,9,Iowa,1.0,16.0,16.0,Brett Moffitt,Destiny Homes (Shigeaki Hattori),Toyota,200.0,running,76.0,51.0,5.0
2018,9,Iowa,2.0,3.0,18.0,Noah Gragson,Safelite Auto Glass (Kyle Busch),Toyota,200.0,running,7.0,47.0,0.0
2018,9,Iowa,3.0,1.0,51.0,Harrison Burton,Morton Buildings (Kyle Busch),Toyota,200.0,running,30.0,47.0,0.0
2018,9,Iowa,4.0,12.0,54.0,David Gilliland,Crosley Brands / DGR-Crosley (David Gilliland),Toyota,200.0,running,0.0,35.0,0.0
2018,9,Iowa,5.0,7.0,21.0,Johnny Sauter,ISM Connect (Maury Gallagher),Chevrolet,200.0,running,0.0,41.0,0.0
2018,9,Iowa,6.0,13.0,97.0,Jesse Little,JJL Motorsports (Jason Little),Ford,200.0,running,0.0,35.0,0.0
2018,9,Iowa,7.0,14.0,2.0,Cody Coughlin,Jegs.com (Maury Gallagher),Chevrolet,200.0,running,0.0,30.0,0.0
2018,9,Iowa,8.0,9.0,46.0,Christian Eckes,Mobil 1 (Kyle Busch),Toyota,200.0,running,4.0,30.0,0.0
2018,9,Iowa,9.0,5.0,52.0,Stewart Friesen,Halmar Intl. / We Build America (Chris Larsen),Chevrolet,200.0,running,48.0,45.0,1.0
2018,9,Iowa,10.0,17.0,13.0,Myatt Snider,The Carolina Nut Co. (Duke Thorson),Ford,200.0,running,0.0,33.0,0.0
2018,9,Iowa,11.0,15.0,98.0,Grant Enfinger,Protect The Harvest (Mike Curb),Ford,200.0,running,0.0,26.0,0.0
2018,9,Iowa,12.0,27.0,45.0,Justin Fontaine,ProMatic Automation / Superior Essex (Al Niece),Chevrolet,200.0,running,0.0,25.0,0.0
2018,9,Iowa,13.0,22.0,20.0,Tanner Thorson,Go Share (Randy Young),Chevrolet,199.0,running,0.0,24.0,0.0
2018,9,Iowa,14.0,18.0,2.0,Austin Hill,United Rentals (Randy Young),Chevrolet,199.0,running,0.0,23.0,0.0
2018,9,Iowa,15.0,19.0,22.0,Austin Wayne Self,Go Texan (Al Niece),Chevrolet,199.0,running,0.0,22.0,0.0
2018,9,Iowa,16.0,6.0,24.0,Justin Haley,Fraternal Order of Eagles (Maury Gallagher),Chevrolet,196.0,running,0.0,25.0,0.0
2018,9,Iowa,17.0,11.0,41.0,Ben Rhodes,Alpha Energy Solutions (Duke Thorson),Ford,195.0,running,0.0,20.0,0.0
2018,9,Iowa,18.0,26.0,4.0,Cory Roper,Preferred Industrial Contractors (Roper Racing),Ford,195.0,running,0.0,19.0,0.0
2018,9,Iowa,19.0,10.0,25.0,Dalton Sargeant,Performance Plus Motor Oil (Maury Gallagher),Chevrolet,195.0,running,0.0,20.0,0.0
2018,9,Iowa,20.0,30.0,6.0,Norm Benning,Zomongo / H&H Transport (Norm Benning),Chevrolet,194.0,running,0.0,17.0,0.0
2018,9,Iowa,21.0,28.0,49.0,Wendell Chavous,SobrietyNation.org (Jay Robinson),Chevrolet,191.0,running,0.0,16.0,0.0
2018,9,Iowa,22.0,31.0,10.0,Jennifer Jo Cobb,Driven2Honor (Jennifer Jo Cobb),Chevrolet,173.0,running,0.0,15.0,0.0
2018,9,Iowa,23.0,23.0,3.0,Jordan Anderson,Bommarito Automotive Group (Jordan Anderson),Chevrolet,153.0,engine,0.0,14.0,0.0
2018,9,Iowa,24.0,29.0,83.0,Bayley Currey,Fr8Auctions.com (D.J. Copp),Chevrolet,152.0,engine,0.0,13.0,0.0
2018,9,Iowa,25.0,32.0,15.0,Bobby Reuse,WCIParts.com (Jay Robinson),Chevrolet,136.0,suspension,0.0,12.0,0.0
2018,9,Iowa,26.0,2.0,88.0,Matt Crafton,Jack Links / Menards (Duke Thorson),Ford,135.0,crash,20.0,21.0,0.0
2018,9,Iowa,27.0,8.0,8.0,John H. Nemechek,Fleetwing / D.A.B. Constructors (Joe Nemechek),Chevrolet,135.0,crash,15.0,0.0,0.0
2018,9,Iowa,28.0,20.0,12.0,Reid Wilson,TruNorth (Randy Young),Chevrolet,109.0,overheating,0.0,9.0,0.0
2018,9,Iowa,29.0,4.0,4.0,Todd Gilliland,JBL / SiriusXM (Kyle Busch),Toyota,102.0,crash,0.0,8.0,0.0
2018,9,Iowa,30.0,24.0,50.0,Ross Chastain,VIP Racing Experience (Mark Beaver),Chevrolet,56.0,suspension,0.0,0.0,0.0
2018,9,Iowa,31.0,21.0,87.0,Joe Nemechek,Romco Equipment / D.A.B. Constructors (Joe Nemechek),Chevrolet,50.0,brakes,0.0,6.0,0.0
2018,9,Iowa,32.0,25.0,63.0,J.J. Yeley,Fr8Auctions.com (Mike Mittler),Chevrolet,19.0,brakes,0.0,0.0,0.0
2018,10,Gateway,1.0,4.0,24.0,Justin Haley,Fraternal Order of Eagles (Maury Gallagher),Chevrolet,160.0,running,7.0,47.0,5.0
2018,10,Gateway,2.0,8.0,4.0,Todd Gilliland,Royal Canin (Kyle Busch),Toyota,160.0,running,1.0,43.0,0.0
2018,10,Gateway,3.0,13.0,21.0,Johnny Sauter,ISM Connect (Maury Gallagher),Chevrolet,160.0,running,0.0,45.0,0.0
2018,10,Gateway,4.0,14.0,13.0,Myatt Snider,The Carolina Nut Co. (Duke Thorson),Ford,160.0,running,0.0,33.0,0.0
2018,10,Gateway,5.0,10.0,54.0,Zane Smith,Crosley Brands / LaPaz Margarita Mix (David Gilliland),Toyota,160.0,running,0.0,32.0,0.0
2018,10,Gateway,6.0,20.0,42.0,Chad Finley,Auto Value Service Centers / Strutmasters.com (Jeff Finley),Chevrolet,160.0,running,0.0,31.0,0.0
2018,10,Gateway,7.0,9.0,97.0,Jesse Little,Rustic Rub Co. / JJL Motorsports (Jason Little),Ford,160.0,running,0.0,37.0,0.0
2018,10,Gateway,8.0,17.0,51.0,Riley Herbst,Advance Auto Parts (Kyle Busch),Toyota,160.0,running,0.0,29.0,0.0
2018,10,Gateway,9.0,12.0,2.0,Cody Coughlin,Jegs.com (Maury Gallagher),Chevrolet,160.0,running,0.0,28.0,0.0
2018,10,Gateway,10.0,3.0,18.0,Noah Gragson,Safelite Auto Glass (Kyle Busch),Toyota,160.0,running,63.0,43.0,0.0
2018,10,Gateway,11.0,19.0,2.0,Austin Hill,ARCO National Construction (Randy Young),Chevrolet,160.0,running,0.0,26.0,0.0
2018,10,Gateway,12.0,24.0,63.0,Kevin Donahue,Mittler Bros Machine & Tool / Extreme Oil (Mike Mittler),Chevrolet,160.0,running,0.0,25.0,0.0
2018,10,Gateway,13.0,16.0,52.0,Stewart Friesen,Halmar Intl. / We Build America (Chris Larsen),Chevrolet,160.0,running,0.0,27.0,0.0
2018,10,Gateway,14.0,11.0,16.0,Brett Moffitt,AISIN Group (Shigeaki Hattori),Toyota,160.0,running,18.0,34.0,0.0
2018,10,Gateway,15.0,22.0,49.0,Wendell Chavous,SobrietyNation.org (Jay Robinson),Chevrolet,160.0,running,0.0,22.0,0.0
2018,10,Gateway,16.0,25.0,22.0,Austin Wayne Self,Go Texan (Al Niece),Chevrolet,160.0,running,0.0,21.0,0.0
2018,10,Gateway,17.0,30.0,83.0,Tyler Matthews,First Responder Racing (D.J. Copp),Chevrolet,160.0,running,0.0,20.0,0.0
2018,10,Gateway,18.0,32.0,33.0,Josh Reaume,Colonial Countertops (Josh Reaume),Chevrolet,159.0,running,0.0,19.0,0.0
2018,10,Gateway,19.0,5.0,41.0,Ben Rhodes,Alpha Energy Solutions (Duke Thorson),Ford,157.0,running,0.0,18.0,0.0
2018,10,Gateway,20.0,6.0,88.0,Matt Crafton,Ideal Door / Menards (Duke Thorson),Ford,156.0,running,0.0,25.0,0.0
2018,10,Gateway,21.0,1.0,98.0,Grant Enfinger,Champion Power Equipment (Mike Curb),Ford,153.0,running,36.0,29.0,1.0
2018,10,Gateway,22.0,29.0,10.0,Jennifer Jo Cobb,Driven2Honor (Jennifer Jo Cobb),Chevrolet,148.0,running,0.0,15.0,0.0
2018,10,Gateway,23.0,26.0,3.0,Jordan Anderson,Bommarito / Lucas Oil (Jordan Anderson),Chevrolet,144.0,running,0.0,14.0,0.0
2018,10,Gateway,24.0,31.0,6.0,Norm Benning,Zomongo / H&H Transport (Norm Benning),Chevrolet,121.0,clutch,0.0,13.0,0.0
2018,10,Gateway,25.0,7.0,8.0,John H. Nemechek,Toenjes Brick Contracting / D.A.B. (Joe Nemechek),Chevrolet,113.0,oil leak,1.0,0.0,0.0
2018,10,Gateway,26.0,21.0,45.0,Justin Fontaine,ProMatic Automation / Superior Essex (Al Niece),Chevrolet,113.0,crash,0.0,11.0,0.0
2018,10,Gateway,27.0,15.0,20.0,Tate Fogleman,Overkill Motorsports (Randy Young),Chevrolet,113.0,crash,0.0,10.0,0.0
2018,10,Gateway,28.0,2.0,46.0,Christian Eckes,Mobil 1 (Kyle Busch),Toyota,76.0,crash,34.0,23.0,1.0
2018,10,Gateway,29.0,23.0,50.0,Ross Chastain,VIP Racing Experience (Mark Beaver),Chevrolet,43.0,vibration,0.0,0.0,0.0
2018,10,Gateway,30.0,18.0,25.0,Dalton Sargeant,Performance Plus Motor Oil (Maury Gallagher),Chevrolet,31.0,crash,0.0,7.0,0.0
2018,10,Gateway,31.0,28.0,15.0,Bryant Barnhill,WCIParts.com (Jay Robinson),Chevrolet,5.0,engine,0.0,6.0,0.0
2018,10,Gateway,32.0,27.0,87.0,Joe Nemechek,Fleetwing / D.A.B. Constructors (Joe Nemechek),Chevrolet,0.0,electrical,0.0,5.0,0.0
2018,11,Chicago,1.0,6.0,16.0,Brett Moffitt,Fr8Auctions.com (Shigeaki Hattori),Toyota,150.0,running,17.0,55.0,5.0
2018,11,Chicago,2.0,9.0,41.0,Ben Rhodes,Alpha Energy Solutions (Duke Thorson),Ford,150.0,running,0.0,40.0,0.0
2018,11,Chicago,3.0,7.0,21.0,Johnny Sauter,ISM Connect (Maury Gallagher),Chevrolet,150.0,running,0.0,44.0,0.0
2018,11,Chicago,4.0,1.0,18.0,Noah Gragson,Safelite Auto Glass (Kyle Busch),Toyota,150.0,running,42.0,52.0,1.0
2018,11,Chicago,5.0,16.0,51.0,Brandon Jones,American Standard / Eljer / Menards (Kyle Busch),Toyota,150.0,running,0.0,0.0,0.0
2018,11,Chicago,6.0,10.0,24.0,Justin Haley,Fraternal Order of Eagles (Maury Gallagher),Chevrolet,150.0,running,0.0,37.0,0.0
2018,11,Chicago,7.0,3.0,8.0,John H. Nemechek,Essentia Water (Joe Nemechek),Chevrolet,150.0,running,64.0,0.0,0.0
2018,11,Chicago,8.0,13.0,98.0,Grant Enfinger,Champion Power Equipment / Curb Records (Mike Curb),Ford,150.0,running,0.0,30.0,0.0
2018,11,Chicago,9.0,14.0,2.0,Austin Hill,Young's Building Systems / Randco (Randy Young),Chevrolet,150.0,running,0.0,28.0,0.0
2018,11,Chicago,10.0,11.0,13.0,Myatt Snider,Century Container (Duke Thorson),Ford,149.0,running,0.0,27.0,0.0
2018,11,Chicago,11.0,8.0,88.0,Matt Crafton,Shasta / Menards (Duke Thorson),Ford,149.0,running,0.0,31.0,0.0
2018,11,Chicago,12.0,12.0,2.0,Cody Coughlin,Jegs.com (Maury Gallagher),Chevrolet,149.0,running,0.0,28.0,0.0
2018,11,Chicago,13.0,15.0,22.0,Austin Wayne Self,Go Texan (Al Niece),Chevrolet,149.0,running,0.0,24.0,0.0
2018,11,Chicago,14.0,19.0,45.0,Justin Fontaine,ProMatic Automation / Superior Essex (Al Niece),Chevrolet,149.0,running,0.0,23.0,0.0
2018,11,Chicago,15.0,18.0,54.0,Bo LeMastus,Crosley Brands / DGR-Crosley (David Gilliland),Toyota,149.0,running,0.0,22.0,0.0
2018,11,Chicago,16.0,4.0,4.0,Todd Gilliland,Mobil 1 (Kyle Busch),Toyota,148.0,running,0.0,27.0,0.0
2018,11,Chicago,17.0,26.0,3.0,Jordan Anderson,Bommarito Automotive Group (Jordan Anderson),Chevrolet,148.0,running,0.0,20.0,0.0
2018,11,Chicago,18.0,20.0,7.0,Korbin Forrister,Now Matters More (All Out Motorsports),Toyota,148.0,running,2.0,19.0,0.0
2018,11,Chicago,19.0,5.0,52.0,Stewart Friesen,Halmar Intl. / We Build America (Chris Larsen),Chevrolet,148.0,running,0.0,33.0,0.0
2018,11,Chicago,20.0,2.0,25.0,Dalton Sargeant,Performance Plus Motor Oil (Maury Gallagher),Chevrolet,147.0,running,24.0,24.0,0.0
2018,11,Chicago,21.0,22.0,33.0,Josh Reaume,Pit Barrel Cooker Co. (Josh Reaume),Toyota,147.0,running,0.0,16.0,0.0
2018,11,Chicago,22.0,32.0,49.0,Wendell Chavous,SobrietyNation.org (Jay Robinson),Chevrolet,146.0,running,0.0,15.0,0.0
2018,11,Chicago,23.0,21.0,20.0,Max Tullman,Yurpal.com (Randy Young),Chevrolet,146.0,running,0.0,14.0,0.0
2018,11,Chicago,24.0,29.0,10.0,Jennifer Jo Cobb,Driven2Honor (Jennifer Jo Cobb),Chevrolet,138.0,running,1.0,13.0,0.0
2018,11,Chicago,25.0,30.0,50.0,Brian Kaltreider,Image Tech (Mark Beaver),Chevrolet,98.0,suspension,0.0,12.0,0.0
2018,11,Chicago,26.0,17.0,15.0,Ross Chastain,Premium Motorsports (Jay Robinson),Chevrolet,51.0,crash,0.0,0.0,0.0
2018,11,Chicago,27.0,25.0,83.0,Bayley Currey,D.J. Copp,Chevrolet,45.0,fuel pump,0.0,10.0,0.0
2018,11,Chicago,28.0,23.0,87.0,Joe Nemechek,Fleetwing / D.A.B. Constructors (Joe Nemechek),Chevrolet,29.0,fuel pump,0.0,9.0,0.0
2018,11,Chicago,29.0,27.0,63.0,J.J. Yeley,Combat Flags (Mike Mittler),Chevrolet,22.0,vibration,0.0,0.0,0.0
2018,11,Chicago,30.0,24.0,0.0,Camden Murphy,Driven2Honor (Jennifer Jo Cobb),Chevrolet,11.0,suspension,0.0,7.0,0.0
2018,11,Chicago,31.0,31.0,6.0,Norm Benning,Zomongo / H&H Transport (Norm Benning),Chevrolet,2.0,oil pump,0.0,6.0,0.0
2018,11,Chicago,32.0,28.0,74.0,Mike Harmon,Troptions (Mike Harmon),Chevrolet,0.0,oil cooler,0.0,0.0,0.0
2018,12,Kentucky,1.0,3.0,41.0,Ben Rhodes,The Carolina Nut Co. (Duke Thorson),Ford,150.0,running,38.0,58.0,6.0
2018,12,Kentucky,2.0,14.0,52.0,Stewart Friesen,Halmar Intl. / We Build America (Chris Larsen),Chevrolet,150.0,running,37.0,46.0,0.0
2018,12,Kentucky,3.0,30.0,88.0,Matt Crafton,Great Lakes Wood Floors / Menards (Duke Thorson),Ford,150.0,running,0.0,41.0,0.0
2018,12,Kentucky,4.0,6.0,51.0,Brandon Jones,SoleusAir / Menards (Kyle Busch),Toyota,150.0,running,0.0,0.0,0.0
2018,12,Kentucky,5.0,17.0,8.0,John H. Nemechek,D.A.B. Constructors / Fleetwing (Joe Nemechek),Chevrolet,150.0,running,0.0,0.0,0.0
2018,12,Kentucky,6.0,5.0,98.0,Grant Enfinger,Curb Records (Mike Curb),Ford,150.0,running,0.0,43.0,0.0
2018,12,Kentucky,7.0,2.0,4.0,Todd Gilliland,Mobil 1 (Kyle Busch),Toyota,150.0,running,1.0,43.0,0.0
2018,12,Kentucky,8.0,1.0,18.0,Noah Gragson,Safelite Auto Glass (Kyle Busch),Toyota,150.0,running,62.0,48.0,1.0
2018,12,Kentucky,9.0,9.0,25.0,Dalton Sargeant,Performance Plus Motor Oil (Maury Gallagher),Chevrolet,150.0,running,0.0,29.0,0.0
2018,12,Kentucky,10.0,10.0,24.0,Justin Haley,Fraternal Order of Eagles (Maury Gallagher),Chevrolet,150.0,running,0.0,31.0,0.0
2018,12,Kentucky,11.0,4.0,17.0,Chris Eggleston,BlazeMaster Fire Protection Systems (David Gilliland),Toyota,149.0,running,0.0,26.0,0.0
2018,12,Kentucky,12.0,11.0,2.0,Cody Coughlin,Jegs.com (Maury Gallagher),Chevrolet,149.0,running,0.0,25.0,0.0
2018,12,Kentucky,13.0,15.0,7.0,Korbin Forrister,Now Matters More (All Out Motorsports),Toyota,149.0,running,0.0,24.0,0.0
2018,12,Kentucky,14.0,18.0,22.0,Austin Wayne Self,Go Texan (Al Niece),Chevrolet,149.0,running,0.0,23.0,0.0
2018,12,Kentucky,15.0,7.0,21.0,Johnny Sauter,ISM Connect (Maury Gallagher),Chevrolet,148.0,running,0.0,25.0,0.0
2018,12,Kentucky,16.0,12.0,2.0,Austin Hill,Whitetail Heaven Outfitters (Randy Young),Chevrolet,148.0,running,0.0,21.0,0.0
