Season,Race,Track,Pos,St,#,Driver,Sponsor / Owner,Car,Laps,Money,Status,Led,Pts
1985,1,Daytona,16.0,20.0,95.0,Sterling Marlin,Native Tan (Sadler Brothers),Chevrolet,188.0,16180.0,oil pump,0.0,115.0
1985,1,Daytona,17.0,32.0,4.0,Joe Ruttman,Folger's Coffee (Larry McClure),Chevrolet,185.0,16735.0,transmission,0.0,112.0
1985,1,Daytona,18.0,39.0,64.0,Clark Dwyer,Sunny King Ford & Honda (Elmo Langley),Ford,182.0,14805.0,running,0.0,109.0
1985,1,Daytona,19.0,27.0,48.0,Lennie Pond,Burger King / Pepsi (James Hylton),Chevrolet,178.0,14975.0,crash,0.0,106.0
1985,1,Daytona,20.0,40.0,31.0,Slick Johnson,Sheehan Pontiac / GMC Trucks (Henley Gray),Chevrolet,175.0,11210.0,running,0.0,103.0
1985,1,Daytona,21.0,37.0,17.0,Ken Ragan,Hesco Exhaust / McCord (Roger Hamby),Chevrolet,172.0,13000.0,running,0.0,100.0
1985,1,Daytona,22.0,11.0,1.0,Dick Brooks,Pearah / Bernstein (Petty Enterprises),Ford,171.0,14725.0,wheel,0.0,97.0
1985,1,Daytona,23.0,28.0,89.0,Jim Sauter,Dairyland Transport / Midstate Corp. (Mueller Brothers),Pontiac,161.0,10845.0,running,0.0,94.0
1985,1,Daytona,24.0,21.0,71.0,Dave Marcis,AEL Rentals (Dave Marcis),Chevrolet,156.0,13205.0,clutch,0.0,91.0
1985,1,Daytona,25.0,31.0,44.0,Terry Labonte,Piedmont Airlines (Billy Hagan),Chevrolet,154.0,18735.0,engine,2.0,93.0
1985,1,Daytona,26.0,10.0,33.0,Harry Gant,Skoal Bandit (Hal Needham),Chevrolet,124.0,18130.0,engine,1.0,90.0
1985,1,Daytona,27.0,35.0,98.0,Trevor Boys,McCaig Racing (Ron Benfield),Chevrolet,103.0,10630.0,rear end,0.0,82.0
1985,1,Daytona,28.0,4.0,21.0,David Pearson,Chattanooga Chew (Hoss Ellington),Chevrolet,98.0,19270.0,engine,0.0,79.0
1985,1,Daytona,29.0,12.0,66.0,Phil Parsons,Skoal Bandit (Leo Jackson / Richard Jackson),Chevrolet,91.0,10565.0,engine,0.0,76.0
1985,1,Daytona,30.0,16.0,14.0,A.J. Foyt,Gilmore-Foyt (A.J. Foyt),Oldsmobile,90.0,10010.0,engine,0.0,73.0
1985,1,Daytona,31.0,5.0,55.0,Benny Parsons,Copenhagen (Leo Jackson / Richard Jackson),Chevrolet,84.0,14755.0,engine,0.0,70.0
1985,1,Daytona,32.0,18.0,3.0,Dale Earnhardt,Wrangler Jeans (Richard Childress),Chevrolet,84.0,17150.0,engine,0.0,67.0
1985,1,Daytona,33.0,34.0,22.0,Bobby Allison,Miller (DiGard Racing),Buick,82.0,14845.0,engine,1.0,69.0
1985,1,Daytona,34.0,8.0,43.0,Richard Petty,STP (Mike Curb),Pontiac,80.0,18040.0,clutch,2.0,66.0
1985,1,Daytona,35.0,33.0,27.0,Tim Richmond,Old Milwaukee (Raymond Beadle),Pontiac,66.0,9220.0,crash,0.0,58.0
1985,1,Daytona,36.0,2.0,28.0,Cale Yarborough,Hardee's (Harry Ranier),Ford,62.0,33530.0,engine,32.0,60.0
1985,1,Daytona,37.0,6.0,7.0,Kyle Petty,7-Eleven (Wood Brothers),Ford,58.0,15625.0,engine,0.0,52.0
1985,1,Daytona,38.0,15.0,47.0,Ron Bouchard,Valvoline (Jack Beebe),Buick,45.0,9670.0,camshaft,0.0,49.0
1985,1,Daytona,39.0,23.0,10.0,Doug Heveron,Syracuse Classic (Tom Heveron),Chevrolet,44.0,8460.0,engine,0.0,46.0
1985,1,Daytona,40.0,30.0,0.0,Delma Cowart,Heyward Grooms Construction (H.L. Waters),Chevrolet,38.0,7900.0,oil leak,0.0,43.0
1985,2,Richmond,1.0,4.0,3.0,Dale Earnhardt,Wrangler Jeans (Richard Childress),Chevrolet,400.0,33625.0,running,95.0,180.0
1985,2,Richmond,2.0,2.0,5.0,Geoffrey Bodine,Levi Garrett (Rick Hendrick),Chevrolet,400.0,22165.0,running,0.0,170.0
1985,2,Richmond,3.0,1.0,11.0,Darrell Waltrip,Budweiser (Junior Johnson),Chevrolet,400.0,21110.0,running,110.0,175.0
1985,2,Richmond,4.0,8.0,47.0,Ron Bouchard,Valvoline (Jack Beebe),Buick,400.0,9530.0,running,0.0,160.0
1985,2,Richmond,5.0,7.0,33.0,Harry Gant,Skoal Bandit (Hal Needham),Chevrolet,399.0,12120.0,running,1.0,160.0
1985,2,Richmond,6.0,9.0,44.0,Terry Labonte,Piedmont Airlines (Billy Hagan),Chevrolet,399.0,11685.0,running,0.0,150.0
1985,2,Richmond,7.0,10.0,7.0,Kyle Petty,7-Eleven (Wood Brothers),Ford,399.0,6045.0,running,0.0,146.0
1985,2,Richmond,8.0,16.0,71.0,Dave Marcis,AEL Rentals (Dave Marcis),Oldsmobile,399.0,5555.0,running,0.0,142.0
1985,2,Richmond,9.0,14.0,27.0,Tim Richmond,Old Milwaukee (Raymond Beadle),Pontiac,399.0,5140.0,running,103.0,143.0
1985,2,Richmond,10.0,11.0,75.0,Lake Speed,Nationwise Auto Parts (Rahmoc Enterprises),Pontiac,398.0,5570.0,running,0.0,134.0
1985,2,Richmond,11.0,20.0,8.0,"Bobby Hillin, Jr.",Trap Rock Industries (Stavola Brothers),Chevrolet,395.0,1890.0,running,0.0,130.0
1985,2,Richmond,12.0,18.0,41.0,Ronnie Thomas,Thomas Racing (Ronnie Thomas),Chevrolet,389.0,1820.0,running,0.0,127.0
1985,2,Richmond,13.0,15.0,48.0,Lennie Pond,Dominion (James Hylton),Chevrolet,387.0,4220.0,running,0.0,124.0
1985,2,Richmond,14.0,23.0,90.0,Ken Schrader,Ultra Seal (Junie Donlavey),Ford,387.0,4590.0,running,0.0,121.0
1985,2,Richmond,15.0,25.0,17.0,Phil Parsons,Skoal Bandit (Roger Hamby),Chevrolet,380.0,4260.0,running,0.0,118.0
1985,2,Richmond,16.0,5.0,22.0,Bobby Allison,Miller American (DiGard Racing),Buick,379.0,6790.0,running,7.0,120.0
1985,2,Richmond,17.0,29.0,67.0,Phil Good,Arrington Racing (Buddy Arrington),Chrysler,362.0,1470.0,running,0.0,112.0
1985,2,Richmond,18.0,24.0,64.0,Clark Dwyer,Sunny King Ford & Honda (Elmo Langley),Ford,355.0,3590.0,crash,0.0,109.0
1985,2,Richmond,19.0,17.0,16.0,Butch Lindley,Carolina Tool (Bobby Hawkins),Chevrolet,352.0,1365.0,lug bolt,0.0,
1985,2,Richmond,20.0,27.0,70.0,J.D. McDuffie,Restore (J.D. McDuffie),Pontiac,349.0,1480.0,oil pressure,0.0,103.0
1985,2,Richmond,21.0,22.0,52.0,Jimmy Means,Broadway Motors (Jimmy Means),Chevrolet,346.0,3400.0,oil leak,0.0,100.0
1985,2,Richmond,22.0,13.0,9.0,Bill Elliott,Coors (Harry Melling),Ford,332.0,8260.0,crash,0.0,97.0
1985,2,Richmond,23.0,3.0,12.0,Neil Bonnett,Budweiser (Junior Johnson),Chevrolet,239.0,3715.0,crash,84.0,99.0
1985,2,Richmond,24.0,26.0,98.0,Trevor Boys,McCaig Racing (Ron Benfield),Chevrolet,182.0,2870.0,rear end,0.0,91.0
1985,2,Richmond,25.0,21.0,15.0,Ricky Rudd,Motorcraft (Bud Moore),Ford,108.0,7155.0,engine,0.0,88.0
1985,2,Richmond,26.0,12.0,43.0,Richard Petty,STP (Mike Curb),Pontiac,107.0,6340.0,crash,0.0,85.0
1985,2,Richmond,27.0,6.0,2.0,Rusty Wallace,Alugard (Cliff Stewart),Pontiac,89.0,3655.0,crash,0.0,82.0
1985,2,Richmond,28.0,28.0,20.0,Rick Newsom,Newsom Racing (Rick Newsom),Chevrolet,70.0,1050.0,oil leak,0.0,79.0
1985,2,Richmond,29.0,19.0,88.0,Buddy Baker,Liquid Wrench (Buddy Baker / Danny Schiff),Oldsmobile,36.0,1015.0,electrical,0.0,76.0
1985,2,Richmond,30.0,30.0,51.0,Cecil Gordon,Sacks & Sons (Arnie Sacks),Chevrolet,7.0,2640.0,steering,0.0,
1985,3,Rockingham,1.0,4.0,12.0,Neil Bonnett,Budweiser (Junior Johnson),Chevrolet,492.0,35505.0,running,96.0,180.0
1985,3,Rockingham,2.0,7.0,33.0,Harry Gant,Skoal Bandit (Hal Needham),Chevrolet,492.0,26330.0,running,172.0,175.0
1985,3,Rockingham,3.0,1.0,44.0,Terry Labonte,Piedmont Airlines (Billy Hagan),Chevrolet,492.0,23310.0,running,208.0,175.0
1985,3,Rockingham,4.0,8.0,75.0,Lake Speed,Nationwise Auto Parts (Rahmoc Enterprises),Pontiac,492.0,11360.0,running,0.0,160.0
1985,3,Rockingham,5.0,10.0,7.0,Kyle Petty,7-Eleven (Wood Brothers),Ford,491.0,10520.0,running,0.0,155.0
1985,3,Rockingham,6.0,18.0,4.0,Joe Ruttman,Folger's Coffee (Larry McClure),Chevrolet,491.0,6710.0,running,0.0,150.0
1985,3,Rockingham,7.0,15.0,28.0,Cale Yarborough,Hardee's (Harry Ranier),Ford,491.0,4660.0,running,0.0,146.0
1985,3,Rockingham,8.0,13.0,43.0,Richard Petty,STP (Mike Curb),Pontiac,491.0,10810.0,running,0.0,142.0
1985,3,Rockingham,9.0,6.0,2.0,Rusty Wallace,Alugard (Cliff Stewart),Pontiac,491.0,8675.0,running,0.0,138.0
1985,3,Rockingham,10.0,11.0,3.0,Dale Earnhardt,Wrangler Jeans (Richard Childress),Chevrolet,491.0,16300.0,running,13.0,139.0
1985,3,Rockingham,11.0,20.0,27.0,Tim Richmond,Old Milwaukee (Raymond Beadle),Pontiac,490.0,9065.0,running,0.0,130.0
1985,3,Rockingham,12.0,5.0,5.0,Geoffrey Bodine,Levi Garrett (Rick Hendrick),Chevrolet,485.0,11610.0,running,0.0,127.0
1985,3,Rockingham,13.0,24.0,51.0,Greg Sacks,Sacks & Sons (Arnie Sacks),Chevrolet,482.0,6645.0,running,0.0,124.0
1985,3,Rockingham,14.0,19.0,48.0,Lennie Pond,Hylton Racing (James Hylton),Chevrolet,475.0,6285.0,running,0.0,121.0
1985,3,Rockingham,15.0,34.0,5.0,Slick Johnson,Spohn Racing (Ron Spohn),Ford,472.0,3460.0,running,0.0,
1985,3,Rockingham,16.0,33.0,67.0,Buddy Arrington,West Penn Auto Sales (Buddy Arrington),Dodge,468.0,5675.0,running,0.0,115.0
1985,3,Rockingham,17.0,35.0,68.0,Mike Potter,Walker Enterprises (Jimmy Walker),Ford,457.0,2610.0,running,0.0,112.0
1985,3,Rockingham,18.0,2.0,11.0,Darrell Waltrip,Budweiser (Junior Johnson),Chevrolet,454.0,13910.0,rear end,2.0,114.0
1985,3,Rockingham,19.0,25.0,17.0,Phil Parsons,Skoal (Roger Hamby),Chevrolet,448.0,5015.0,running,0.0,106.0
1985,3,Rockingham,20.0,17.0,1.0,Dick Brooks,Petty Enterprises,Ford,445.0,3555.0,engine,0.0,103.0
1985,3,Rockingham,21.0,38.0,32.0,Jonathan Lee Edwards,Edwards Racing (Jonathan Lee Edwards),Buick,439.0,2045.0,running,0.0,100.0
1985,3,Rockingham,22.0,37.0,50.0,Jim Southard,U.S. Racing (Jim Southard),Buick,431.0,1970.0,running,0.0,
1985,3,Rockingham,23.0,30.0,6.0,Eddie Bierschwale,U.S. Racing (D.K. Ulrich),Chevrolet,412.0,1895.0,crash,0.0,94.0
1985,3,Rockingham,24.0,22.0,8.0,"Bobby Hillin, Jr.",Trap Rock Industries (Stavola Brothers),Chevrolet,394.0,1870.0,engine,0.0,91.0
1985,3,Rockingham,25.0,26.0,88.0,Buddy Baker,Liquid Wrench (Buddy Baker / Danny Schiff),Oldsmobile,385.0,1895.0,valve,0.0,88.0
1985,3,Rockingham,26.0,23.0,71.0,Dave Marcis,AEL Rentals (Dave Marcis),Oldsmobile,372.0,3995.0,running,0.0,85.0
1985,3,Rockingham,27.0,32.0,74.0,Bobby Wawak,Superior Piping (Bobby Wawak),Buick,287.0,1645.0,crash,0.0,82.0
1985,3,Rockingham,28.0,28.0,70.0,J.D. McDuffie,Restore (J.D. McDuffie),Pontiac,283.0,1595.0,oil pump,0.0,79.0
1985,3,Rockingham,29.0,14.0,9.0,Bill Elliott,Coors (Harry Melling),Ford,281.0,9845.0,crash,0.0,76.0
1985,3,Rockingham,30.0,31.0,52.0,Jimmy Means,Broadway Motors (Jimmy Means),Pontiac,263.0,3760.0,engine,0.0,73.0
1985,3,Rockingham,31.0,9.0,22.0,Bobby Allison,Miller American (DiGard Racing),Buick,262.0,7925.0,clutch,1.0,75.0
1985,3,Rockingham,32.0,3.0,15.0,Ricky Rudd,Motorcraft (Bud Moore),Ford,162.0,7975.0,engine,0.0,67.0
1985,3,Rockingham,33.0,12.0,47.0,Ron Bouchard,Valvoline (Jack Beebe),Buick,162.0,3580.0,crash,0.0,64.0
1985,3,Rockingham,34.0,36.0,41.0,Ronnie Thomas,Kingrey Brothers Excavation (Ronnie Thomas),Chevrolet,128.0,1275.0,rear end,0.0,61.0
1985,3,Rockingham,35.0,40.0,93.0,Maurice Randall,Sparks Tune-Up (Maurice Randall),Chrysler,102.0,1225.0,engine,0.0,58.0
1985,3,Rockingham,36.0,39.0,20.0,Rick Newsom,Tucker Construction (Rick Newsom),Buick,96.0,1200.0,crash,0.0,55.0
1985,3,Rockingham,37.0,29.0,64.0,Clark Dwyer,Sunny King (Elmo Langley),Ford,68.0,3410.0,engine,0.0,52.0
1985,3,Rockingham,38.0,27.0,23.0,Morgan Shepherd,Bahre Racing (Dick Bahre),Chevrolet,61.0,1150.0,engine,0.0,49.0
1985,3,Rockingham,39.0,21.0,98.0,Trevor Boys,McCaig Racing (Ron Benfield),Chevrolet,60.0,3200.0,engine,0.0,46.0
1985,3,Rockingham,40.0,16.0,90.0,Ken Schrader,Ultra Seal (Junie Donlavey),Ford,55.0,2605.0,engine,0.0,43.0
1985,4,Atlanta,1.0,3.0,9.0,Bill Elliott,Coors (Harry Melling),Ford,328.0,59800.0,running,129.0,185.0
1985,4,Atlanta,2.0,12.0,5.0,Geoffrey Bodine,Levi Garrett (Rick Hendrick),Chevrolet,328.0,29800.0,running,2.0,175.0
1985,4,Atlanta,3.0,1.0,12.0,Neil Bonnett,Budweiser (Junior Johnson),Chevrolet,328.0,23700.0,running,47.0,170.0
1985,4,Atlanta,4.0,5.0,15.0,Ricky Rudd,Motorcraft (Bud Moore),Ford,327.0,15825.0,running,30.0,165.0
1985,4,Atlanta,5.0,14.0,22.0,Bobby Allison,Miller American (DiGard Racing),Buick,327.0,15000.0,running,2.0,160.0
1985,4,Atlanta,6.0,23.0,44.0,Terry Labonte,Piedmont Airlines (Billy Hagan),Chevrolet,327.0,16225.0,running,2.0,155.0
1985,4,Atlanta,7.0,11.0,47.0,Ron Bouchard,Valvoline (Jack Beebe),Buick,327.0,9930.0,running,2.0,151.0
1985,4,Atlanta,8.0,17.0,55.0,Benny Parsons,Copenhagen (Leo Jackson / Richard Jackson),Chevrolet,327.0,5225.0,running,0.0,142.0
1985,4,Atlanta,9.0,8.0,3.0,Dale Earnhardt,Wrangler Jeans (Richard Childress),Chevrolet,326.0,12125.0,running,0.0,138.0
1985,4,Atlanta,10.0,19.0,51.0,Greg Sacks,Sacks & Sons (Arnie Sacks),Chevrolet,325.0,9070.0,running,0.0,134.0
1985,4,Atlanta,11.0,15.0,7.0,Kyle Petty,7-Eleven (Wood Brothers),Ford,322.0,7300.0,running,0.0,130.0
1985,4,Atlanta,12.0,22.0,8.0,"Bobby Hillin, Jr.",Trap Rock Industries (Stavola Brothers),Chevrolet,319.0,3325.0,running,0.0,127.0
1985,4,Atlanta,13.0,23.0,43.0,Richard Petty,STP (Mike Curb),Pontiac,319.0,9625.0,running,0.0,124.0
1985,4,Atlanta,14.0,16.0,7.0,Randy LaJoie,Snellman Construction (Kaj Snellman),Chevrolet,319.0,2925.0,running,0.0,121.0
1985,4,Atlanta,15.0,37.0,6.0,Eddie Bierschwale,U.S. Racing (D.K. Ulrich),Chevrolet,318.0,3780.0,running,0.0,118.0
1985,4,Atlanta,16.0,21.0,11.0,Darrell Waltrip,Budweiser (Junior Johnson),Chevrolet,317.0,13350.0,engine,0.0,115.0
1985,4,Atlanta,17.0,36.0,90.0,Ken Schrader,Ultra Seal (Junie Donlavey),Ford,317.0,6090.0,running,0.0,112.0
1985,4,Atlanta,18.0,32.0,67.0,Buddy Arrington,West Penn Auto Sales (Buddy Arrington),Chrysler,315.0,5855.0,running,0.0,109.0
1985,4,Atlanta,19.0,26.0,49.0,Don Hume,Cleaner Hands Formula (James Hylton),Chevrolet,314.0,2275.0,running,0.0,106.0
1985,4,Atlanta,20.0,39.0,64.0,Clark Dwyer,Sunny King Ford & Honda (Elmo Langley),Ford,306.0,5835.0,running,0.0,103.0
1985,4,Atlanta,21.0,40.0,5.0,Slick Johnson,Newsom Motors (Ron Spohn),Ford,292.0,2050.0,engine,0.0,100.0
1985,4,Atlanta,22.0,4.0,28.0,Cale Yarborough,Hardee's (Harry Ranier),Ford,273.0,1950.0,engine,111.0,102.0
1985,4,Atlanta,23.0,38.0,70.0,J.D. McDuffie,Restore (J.D. McDuffie),Chevrolet,262.0,5025.0,rear end,0.0,94.0
1985,4,Atlanta,24.0,6.0,33.0,Harry Gant,Skoal Bandit (Hal Needham),Chevrolet,258.0,10250.0,engine,1.0,96.0
1985,4,Atlanta,25.0,28.0,95.0,Sterling Marlin,Auto Shack (Sadler Brothers),Chevrolet,227.0,1760.0,running,0.0,88.0
1985,4,Atlanta,26.0,30.0,4.0,Joe Ruttman,Folger's Coffee (Larry McClure),Chevrolet,204.0,1625.0,engine,0.0,85.0
1985,4,Atlanta,27.0,10.0,2.0,Rusty Wallace,Alugard (Cliff Stewart),Pontiac,196.0,5510.0,engine,0.0,82.0
1985,4,Atlanta,28.0,27.0,52.0,Jimmy Means,Ashley Motor Company (Jimmy Means),Chevrolet,185.0,4270.0,engine,0.0,79.0
1985,4,Atlanta,29.0,7.0,21.0,David Pearson,Chattanooga Chew (Hoss Ellington),Chevrolet,183.0,1535.0,clutch,0.0,76.0
1985,4,Atlanta,30.0,2.0,27.0,Tim Richmond,Old Milwaukee (Raymond Beadle),Pontiac,177.0,4050.0,engine,2.0,78.0
1985,4,Atlanta,31.0,34.0,48.0,Lennie Pond,Days Inn (James Hylton),Chevrolet,144.0,3755.0,crash,0.0,70.0
1985,4,Atlanta,32.0,29.0,42.0,Tom Sneva,Curb Racing (Mike Curb),Pontiac,138.0,1455.0,engine,0.0,67.0
1985,4,Atlanta,33.0,31.0,17.0,Ken Ragan,McCord Gaskets (Roger Hamby),Chevrolet,138.0,3695.0,engine,0.0,64.0
1985,4,Atlanta,34.0,13.0,84.0,Mike Alexander,Sims Brothers Racing (Sims Brothers),Chevrolet,115.0,1405.0,suspension,0.0,61.0
1985,4,Atlanta,35.0,35.0,36.0,H.B. Bailey,Almeda Auto Parts (H.B. Bailey),Pontiac,112.0,1385.0,lug stud,0.0,58.0
1985,4,Atlanta,36.0,33.0,14.0,A.J. Foyt,Gilmore-Foyt (A.J. Foyt),Oldsmobile,93.0,1365.0,handling,0.0,55.0
1985,4,Atlanta,37.0,20.0,71.0,Dave Marcis,AEL Rentals (Dave Marcis),Chevrolet,72.0,3600.0,engine,0.0,52.0
1985,4,Atlanta,38.0,41.0,1.0,Dick Brooks,Petty Enterprises,Ford,67.0,2060.0,rear end,0.0,49.0
1985,4,Atlanta,39.0,25.0,88.0,Buddy Baker,Liquid Wrench (Buddy Baker / Danny Schiff),Oldsmobile,57.0,1310.0,transmission,0.0,46.0
1985,4,Atlanta,40.0,9.0,75.0,Lake Speed,Nationwise Auto Parts (Rahmoc Enterprises),Pontiac,47.0,2795.0,engine,0.0,43.0
1985,4,Atlanta,41.0,18.0,66.0,Phil Parsons,Skoal Bandit (Leo Jackson / Richard Jackson),Chevrolet,39.0,1295.0,engine,0.0,40.0
1985,5,Bristol,1.0,12.0,3.0,Dale Earnhardt,Wrangler Jeans (Richard Childress),Chevrolet,500.0,31525.0,running,214.0,185.0
1985,5,Bristol,2.0,6.0,15.0,Ricky Rudd,Motorcraft / Camelot (Bud Moore),Ford,500.0,18050.0,running,163.0,175.0
1985,5,Bristol,3.0,4.0,44.0,Terry Labonte,Piedmont Airlines (Billy Hagan),Chevrolet,498.0,16625.0,running,0.0,165.0
1985,5,Bristol,4.0,18.0,88.0,Buddy Baker,Liquid Wrench (Buddy Baker / Danny Schiff),Oldsmobile,498.0,4470.0,running,2.0,165.0
1985,5,Bristol,5.0,17.0,2.0,Rusty Wallace,Alugard (Cliff Stewart),Pontiac,497.0,8230.0,running,28.0,160.0
1985,5,Bristol,6.0,11.0,7.0,Kyle Petty,7-Eleven (Wood Brothers),Ford,495.0,6030.0,running,14.0,155.0
1985,5,Bristol,7.0,5.0,75.0,Lake Speed,Nationwise Auto Parts (Rahmoc Enterprises),Pontiac,495.0,5310.0,running,0.0,146.0
1985,5,Bristol,8.0,15.0,43.0,Richard Petty,STP (Mike Curb),Pontiac,495.0,7450.0,running,0.0,142.0
1985,5,Bristol,9.0,21.0,8.0,"Bobby Hillin, Jr.",Trap Rock Industries (Stavola Brothers),Chevrolet,495.0,2050.0,running,1.0,143.0
1985,5,Bristol,10.0,16.0,90.0,Ken Schrader,Ultra Seal (Junie Donlavey),Ford,489.0,5750.0,running,0.0,134.0
1985,5,Bristol,11.0,8.0,9.0,Bill Elliott,Coors (Harry Melling),Ford,485.0,8750.0,running,0.0,130.0
1985,5,Bristol,12.0,25.0,52.0,Jimmy Means,Broadway Motors (Jimmy Means),Chevrolet,483.0,4680.0,running,0.0,127.0
1985,5,Bristol,13.0,2.0,22.0,Bobby Allison,Miller American (DiGard Racing),Buick,477.0,7700.0,running,54.0,129.0
1985,5,Bristol,14.0,23.0,64.0,Clark Dwyer,Sunny King Ford & Honda (Elmo Langley),Ford,477.0,3870.0,running,0.0,121.0
1985,5,Bristol,15.0,22.0,6.0,Eddie Bierschwale,U.S. Racing (D.K. Ulrich),Chevrolet,465.0,4010.0,running,0.0,118.0
1985,5,Bristol,16.0,30.0,49.0,Don Hume,Cleaner Hands Formula (James Hylton),Chevrolet,457.0,3510.0,running,0.0,115.0
1985,5,Bristol,17.0,7.0,47.0,Ron Bouchard,Valvoline (Jack Beebe),Buick,440.0,3360.0,running,0.0,112.0
1985,5,Bristol,18.0,10.0,5.0,Geoffrey Bodine,Levi Garrett (Rick Hendrick),Chevrolet,408.0,7980.0,running,1.0,114.0
1985,5,Bristol,19.0,3.0,12.0,Neil Bonnett,Budweiser (Junior Johnson),Chevrolet,364.0,6640.0,running,0.0,106.0
1985,5,Bristol,20.0,1.0,33.0,Harry Gant,Skoal Bandit (Hal Needham),Chevrolet,362.0,9950.0,running,22.0,108.0
1985,5,Bristol,21.0,28.0,41.0,Ronnie Thomas,Thomas Racing (Ronnie Thomas),Chevrolet,314.0,1060.0,engine,0.0,100.0
1985,5,Bristol,22.0,24.0,95.0,Sterling Marlin,Auto Shack (Sadler Brothers),Chevrolet,220.0,1020.0,crash,1.0,102.0
1985,5,Bristol,23.0,9.0,11.0,Darrell Waltrip,Budweiser (Junior Johnson),Chevrolet,178.0,8380.0,engine,0.0,94.0
1985,5,Bristol,24.0,20.0,71.0,Dave Marcis,AEL Rentals (Dave Marcis),Oldsmobile,174.0,3420.0,engine,0.0,91.0
1985,5,Bristol,25.0,26.0,67.0,Buddy Arrington,Arrington Racing (Buddy Arrington),Chrysler,157.0,2690.0,oil pressure,0.0,88.0
1985,5,Bristol,26.0,27.0,68.0,Mike Potter,Walker Enterprises (Jimmy Walker),Ford,61.0,870.0,engine,0.0,85.0
1985,5,Bristol,27.0,29.0,70.0,J.D. McDuffie,Rumple Furniture (J.D. McDuffie),Pontiac,58.0,2520.0,crash,0.0,82.0
1985,5,Bristol,28.0,19.0,17.0,Phil Parsons,Skoal Bandit (Roger Hamby),Chevrolet,40.0,2480.0,engine,0.0,79.0
1985,5,Bristol,29.0,14.0,4.0,Joe Ruttman,Folger's Coffee (Larry McClure),Chevrolet,38.0,1780.0,crash,0.0,76.0
1985,5,Bristol,30.0,13.0,27.0,Tim Richmond,Old Milwaukee (Raymond Beadle),Pontiac,36.0,2410.0,crash,0.0,73.0
1985,6,Darlington,1.0,1.0,9.0,Bill Elliott,Coors (Harry Melling),Ford,367.0,42900.0,running,146.0,185.0
1985,6,Darlington,2.0,13.0,11.0,Darrell Waltrip,Budweiser (Junior Johnson),Chevrolet,367.0,26550.0,running,61.0,175.0
1985,6,Darlington,3.0,15.0,27.0,Tim Richmond,Old Milwaukee (Raymond Beadle),Pontiac,367.0,15860.0,running,4.0,170.0
1985,6,Darlington,4.0,3.0,44.0,Terry Labonte,Piedmont Airlines (Billy Hagan),Chevrolet,366.0,17105.0,running,2.0,165.0
1985,6,Darlington,5.0,20.0,2.0,Rusty Wallace,Alugard (Cliff Stewart),Pontiac,365.0,11800.0,running,0.0,155.0
1985,6,Darlington,6.0,7.0,12.0,Neil Bonnett,Budweiser (Junior Johnson),Chevrolet,365.0,11775.0,running,15.0,155.0
1985,6,Darlington,7.0,11.0,5.0,Geoffrey Bodine,Levi Garrett (Rick Hendrick),Chevrolet,365.0,12870.0,running,4.0,151.0
