Season,Race,Track,Pos,St,#,Driver,Sponsor / Owner,Car,Laps,Money,Status,Led
1950,2,Charlotte,18.0,20.0,42.0,Lee Petty,Petty Special (Petty Enterprises),'49 Plymouth,84.0,,–,0.0
1950,2,Charlotte,19.0,3.0,2.0,Bill Blair,Sam Rice,'49 Cadillac,60.0,,–,0.0
1950,2,Charlotte,20.0,22.0,6.0,Bill Harrison,R.B. McIntosh,'49 Lincoln,38.0,,–,0.0
1950,2,Charlotte,21.0,13.0,47.0,Fonty Flock,Ed Lawrence,'47 Buick,30.0,,–,0.0
1950,2,Charlotte,22.0,4.0,87.0,Buck Baker,Buck Baker,'50 Ford,27.0,,–,0.0
1950,2,Charlotte,23.0,19.0,79.0,Jim Paschal,Al Wheatley,'49 Ford,26.0,,–,0.0
1950,2,Charlotte,24.0,11.0,5.0,Ray Erickson,Ed Hastings,'48 Mercury,23.0,,crash,0.0
1950,2,Charlotte,25.0,23.0,28.0,Buddy Helms,Buddy Helms,'47 Hudson,0.0,,–,0.0
1950,3,Langhorne,1.0,–,41,Curtis Turner,Eanes Motor Co. (John Eanes),'50 Oldsmobile,150.0,1500.0,running,59.0
1950,3,Langhorne,2.0,–,59,Lloyd Moore,Julian Buesink,'49 Lincoln,149.0,1000.0,running,0.0
1950,3,Langhorne,3.0,–,27,Jimmy Florian,Euclid Motor Co. (Jimmy Florian),'50 Ford,144.0,700.0,running,0.0
1950,3,Langhorne,4.0,1,21,Tim Flock,Edmunds Motors (Harold Kite),'49 Lincoln,139.0,500.0,spindle,37.0
1950,3,Langhorne,5.0,–,42,Lee Petty,Petty Special (Petty Enterprises),'49 Plymouth,139.0,300.0,rear end,0.0
1950,3,Langhorne,6.0,–,90,Frank Mundy,Red Star Garage (Buddy Elliott),'49 Lincoln,135.0,200.0,overheating,0.0
1950,3,Langhorne,7.0,–,66,Pappy Hough,Pappy Hough,'50 Ford,133.0,175.0,running,0.0
1950,3,Langhorne,8.0,–,293,Bob Dickson,–,'49 Lincoln,132.0,150.0,running,0.0
1950,3,Langhorne,9.0,–,8,Dick Linder,–,'48 Pontiac,132.0,125.0,overheating,0.0
1950,3,Langhorne,10.0,–,89,Pepper Cunningham,Pepper Cunningham,'49 Ford,130.0,100.0,overheating,0.0
1950,3,Langhorne,11.0,–,11,Bob Apperson,Bob Apperson,'49 Oldsmobile,128.0,75.0,overheating,0.0
1950,3,Langhorne,12.0,–,4,Baldy Wilson,–,'50 Ford,127.0,75.0,running,0.0
1950,3,Langhorne,13.0,–,56,Joe Jernigan,Lambert's Auto Parts (Joe Jernigan),'49 Ford,125.0,75.0,overheating,0.0
1950,3,Langhorne,14.0,–,55,Russell Bennett,–,'49 Kaiser,123.0,50.0,engine,0.0
1950,3,Langhorne,15.0,–,51,Fireball Roberts,–,'50 Ford,121.0,50.0,overheating,0.0
1950,3,Langhorne,16.0,2,9,Len Brown,Len Brown,'49 Oldsmobile,119.0,100.0,hose,0.0
1950,3,Langhorne,17.0,4,25,Kenneth Wagner,Moyer Co. (Dailey Moyer),'49 Lincoln,119.0,50.0,engine,0.0
1950,3,Langhorne,18.0,–,N-5,Ray Erickson,Ed Hastings,'48 Mercury,114.0,50.0,overheating,31.0
1950,3,Langhorne,19.0,–,2,Bill Blair,Sam Rice,'49 Cadillac,112.0,50.0,steering,5.0
1950,3,Langhorne,20.0,3,47,Paul Parks,–,'49 Cadillac,95.0,50.0,engine,0.0
1950,3,Langhorne,21.0,–,94,Louise Smith,Smith Auto Parts (Louise Smith),'47 Ford,84.0,25.0,engine,0.0
1950,3,Langhorne,22.0,5,60,Bill Rexford,Julian Buesink,'50 Oldsmobile,84.0,25.0,engine,18.0
1950,3,Langhorne,23.0,–,92,Herb Thomas,Herb Thomas,'47 Ford,71.0,25.0,engine,0.0
1950,3,Langhorne,24.0,–,24,Lyle Scott,–,'49 Lincoln,65.0,25.0,crash,0.0
1950,3,Langhorne,25.0,–,18,Jack White,–,'49 Mercury,62.0,25.0,running,0.0
1950,3,Langhorne,26.0,–,10,Fred Johnson,Fred Johnson,'48 Ford,55.0,,overheating,0.0
1950,3,Langhorne,27.0,–,73,Al Tibbetts,–,'49 Hudson,48.0,,hose,0.0
1950,3,Langhorne,28.0,–,7,Charles Muscatell,–,'47 Mercury,26.0,,overheating,0.0
1950,4,Martinsville,1.0,2,41.0,Curtis Turner,Eanes Motor Co. (John Eanes),'50 Oldsmobile,150.0,1000.0,running,140.0
1950,4,Martinsville,2.0,–,79.0,Jim Paschal,Al Wheatley,'47 Ford,148.0,750.0,running,0.0
1950,4,Martinsville,3.0,–,42.0,Lee Petty,Petty Special (Petty Enterprises),'49 Plymouth,144.0,500.0,running,0.0
1950,4,Martinsville,4.0,–,49.0,Glenn Dunaway,Glenn Dunaway,'49 Plymouth,144.0,300.0,running,0.0
1950,4,Martinsville,5.0,–,19.0,Clyde Minter,Clyde Minter,'50 Mercury,143.0,200.0,running,0.0
1950,4,Martinsville,6.0,–,31.0,Bill Long,–,'49 Lincoln,141.0,175.0,running,0.0
1950,4,Martinsville,7.0,–,91.0,Donald Thomas,Herb Thomas,'47 Ford,141.0,150.0,running,0.0
1950,4,Martinsville,8.0,1,87.0,Buck Baker,Police Special (Buck Baker),'50 Ford,139.0,125.0,running,10.0
1950,4,Martinsville,9.0,–,60.0,Bill Rexford,Julian Buesink,'50 Oldsmobile,138.0,100.0,running,0.0
1950,4,Martinsville,10.0,–,59.0,Lloyd Moore,Police Special (Julian Buesink),'50 Ford,137.0,75.0,running,0.0
1950,4,Martinsville,11.0,–,2.0,Bill Blair,Sam Rice,'50 Mercury,135.0,50.0,running,0.0
1950,4,Martinsville,12.0,–,7.0,Bob Collins,–,'50 Pontiac,133.0,50.0,wheel,0.0
1950,4,Martinsville,13.0,–,212.0,Frank Boylan,–,'50 Ford,132.0,50.0,running,0.0
1950,4,Martinsville,14.0,–,92.0,Herb Thomas,Herb Thomas,'49 Ford,131.0,50.0,spindle,0.0
1950,4,Martinsville,15.0,–,98.0,Lyle Scott,–,'49 Lincoln,130.0,50.0,running,0.0
1950,4,Martinsville,16.0,–,293.0,Bob Dickson,–,'49 Lincoln,129.0,,running,0.0
1950,4,Martinsville,17.0,–,14.0,Bill Greever,–,'49 Mercury,128.0,,running,0.0
1950,4,Martinsville,18.0,–,94.0,Al Gross,–,'50 Oldsmobile,125.0,,running,0.0
1950,4,Martinsville,19.0,–,72.0,Macon Powers,–,'46 Plymouth,125.0,,running,0.0
1950,4,Martinsville,20.0,–,90.0,Tim Flock,Red Star Garage (Buddy Elliott),'49 Lincoln,97.0,,rear end,0.0
1950,4,Martinsville,21.0,–,25.0,Bob Smith,–,'49 Ford,88.0,,engine,0.0
1950,4,Martinsville,22.0,–,18.0,Jack White,–,'49 Mercury,65.0,,engine,0.0
1950,4,Martinsville,23.0,–,21.0,Ruel Smith,–,'50 Pontiac,47.0,,wheel,0.0
1950,4,Martinsville,24.0,–,28.0,Buddy Helms,Buddy Helms,'47 Hudson,36.0,,engine,0.0
1950,4,Martinsville,25.0,–,11.0,Bob Apperson,Bob Apperson,'49 Oldsmobile,14.0,,engine,0.0
1950,5,Canfield,1.0,–,60.0,Bill Rexford,Julian Buesink,'50 Oldsmobile,200.0,1400.0,running,80.0
1950,5,Canfield,2.0,–,49.0,Glenn Dunaway,Glenn Dunaway,'49 Plymouth,198.0,750.0,running,0.0
1950,5,Canfield,3.0,–,59.0,Lloyd Moore,Julian Buesink,'50 Ford,198.0,500.0,running,0.0
1950,5,Canfield,4.0,–,42.0,Lee Petty,Petty Enterprises,'49 Plymouth,195.0,400.0,running,0.0
1950,5,Canfield,5.0,–,22.0,Bill Blair,Sam Rice,'50 Mercury,195.0,300.0,running,0.0
1950,5,Canfield,6.0,1,27.0,Jimmy Florian,Jimmy Florian,Ford,193.0,200.0,–,0.0
1950,5,Canfield,7.0,–,48.0,Dick Burns,–,Mercury,190.0,150.0,–,0.0
1950,5,Canfield,8.0,–,89.0,Bobby Courtwright,–,Ford,189.0,125.0,–,0.0
1950,5,Canfield,9.0,–,90.0,Tim Flock,Red Star Garage (Buddy Elliott),'49 Lincoln,189.0,100.0,–,0.0
1950,5,Canfield,10.0,–,293.0,Bob Dickson,–,Lincoln,187.0,75.0,–,0.0
1950,5,Canfield,11.0,–,11.0,Art Gill,–,Ford,182.0,50.0,–,0.0
1950,5,Canfield,12.0,–,9.0,Len Brown,Len Brown,Oldsmobile,171.0,50.0,–,0.0
1950,5,Canfield,13.0,–,8.0,Dick Linder,LaBelle Motors,'49 Kaiser,161.0,50.0,–,0.0
1950,5,Canfield,14.0,–,23.0,Mike Klapak,Mike Klapak,Ford,158.0,50.0,–,0.0
1950,5,Canfield,15.0,–,18.0,Chuck Mahoney,Brooks Motors,Mercury,151.0,50.0,–,0.0
1950,5,Canfield,16.0,–,5.0,Bob Wilson,–,Nash,150.0,,crash,0.0
1950,5,Canfield,17.0,–,80.0,Hugh Darragh,–,Ford,142.0,,–,0.0
1950,5,Canfield,18.0,–,30.0,Elmer Wilson,–,Lincoln,137.0,,rear end,0.0
1950,5,Canfield,19.0,3,41.0,Curtis Turner,Eanes Motor Co. (John Eanes),'50 Oldsmobile,133.0,100.0,engine,120.0
1950,5,Canfield,20.0,–,100.0,Ace Shearer,–,Ford,129.0,,–,0.0
1950,5,Canfield,21.0,–,32.0,Al Weber,–,Ford,119.0,,–,0.0
1950,5,Canfield,22.0,–,28.0,Lew Fattman,–,Chevrolet,105.0,,–,0.0
1950,5,Canfield,23.0,–,15.0,Milford Schell,–,Ford,104.0,,–,0.0
1950,5,Canfield,24.0,2,1.0,Frank Canale,–,Oldsmobile,74.0,,overheating,0.0
1950,5,Canfield,25.0,–,55.0,Carl Wilkerson,–,Dodge,72.0,,–,0.0
1950,5,Canfield,26.0,–,21.0,Frank Boylan,–,Ford,64.0,,–,0.0
1950,5,Canfield,27.0,–,2.0,Bob Greer,–,Oldsmobile,56.0,,–,0.0
1950,5,Canfield,28.0,–,99.0,Al Gross,–,'50 Oldsmobile,9.0,,crash,0.0
1950,5,Canfield,29.0,–,12.0,Joe Merola,"Joe Nagel, Jr. Motor Sales (Red Harris)",'48 Tucker,0.0,,axle,0.0
1950,6,Vernon,1.0,–,2.0,Bill Blair,Sam Rice,'50 Mercury,200,1000.0,running,176.0
1950,6,Vernon,2.0,–,59.0,Lloyd Moore,Julian Buesink,'50 Ford,–,750.0,running,6.0
1950,6,Vernon,3.0,1,77.0,Chuck Mahoney,Brooks Motors,'50 Mercury,–,500.0,running,18.0
1950,6,Vernon,4.0,–,18.0,Dick Burns,–,'50 Mercury,–,400.0,running,0.0
1950,6,Vernon,5.0,–,42.0,Lee Petty,Petty Special (Petty Enterprises),'49 Plymouth,–,300.0,running,0.0
1950,6,Vernon,6.0,–,60.0,Bill Rexford,Julian Buesink,'49 Oldsmobile,–,200.0,–,0.0
1950,6,Vernon,7.0,–,9.0,Art Lamey,–,'49 Plymouth,–,150.0,–,0.0
1950,6,Vernon,8.0,–,27.0,Jimmy Florian,Jimmy Florian,'50 Ford,–,125.0,–,0.0
1950,6,Vernon,9.0,–,25.0,Dick Linder,Don Rogala,'50 Oldsmobile,–,100.0,–,0.0
1950,6,Vernon,10.0,–,24.0,Dick Clothier,Dick Clothier,'50 Plymouth,–,75.0,–,0.0
1950,6,Vernon,11.0,–,81.0,Pappy Hough,Pappy Hough,'50 Plymouth,–,50.0,–,0.0
1950,6,Vernon,12.0,–,11.0,Art Gill,–,'47 Ford,–,50.0,–,0.0
1950,6,Vernon,13.0,–,54.0,Ken Warmington,–,'49 Ford,–,50.0,–,0.0
1950,6,Vernon,14.0,–,88.0,Harry Sents,–,'47 Ford,–,50.0,–,0.0
1950,6,Vernon,15.0,–,13.0,Bill Bonner,–,'49 Dodge,–,50.0,–,0.0
1950,6,Vernon,16.0,–,80.0,Hugh Darragh,–,'49 Ford,–,,–,0.0
1950,6,Vernon,17.0,–,66.0,Gene Austin,–,'50 Oldsmobile,–,,–,0.0
1950,6,Vernon,18.0,–,89.0,Neil Cole,–,'49 Ford,–,,–,0.0
1950,6,Vernon,19.0,–,35.0,Art Hammond,–,'47 Packard,–,,–,0.0
1950,6,Vernon,20.0,–,91.0,Herb Thomas,Herb Thomas,'50 Plymouth,–,,–,0.0
1950,6,Vernon,21.0,–,49.0,Glenn Dunaway,Glenn Dunaway,'49 Plymouth,–,,–,0.0
1950,6,Vernon,22.0,–,72.0,Ann Chester,–,'47 Plymouth,76,,engine,0.0
1950,6,Vernon,23.0,–,58.0,Harland Holmes,–,'49 Ford,–,,–,0.0
1950,7,Dayton,1.0,–,27.0,Jimmy Florian,Euclid Motor Co. (Jimmy Florian),'50 Ford,200,1000.0,running,40.0
1950,7,Dayton,2.0,1,25.0,Dick Linder,Don Rogala,'50 Oldsmobile,200,750.0,running,35.0
1950,7,Dayton,3.0,–,33.0,Buck Barr,–,'50 Ford,–,500.0,running,0.0
1950,7,Dayton,4.0,–,41.0,Curtis Turner,Eanes Motor Co. (John Eanes),'50 Oldsmobile,–,400.0,running,115.0
1950,7,Dayton,5.0,–,9.0,Art Lamey,–,'49 Plymouth,–,300.0,running,0.0
1950,7,Dayton,6.0,–,12.0,Herschel Buchanan,Herschel Buchanan,'48 Nash,–,200.0,running,0.0
1950,7,Dayton,7.0,–,,Duane Carter,–,'46 Ford,–,150.0,–,0.0
1950,7,Dayton,8.0,–,42.0,Lee Petty,Petty Special (Petty Enterprises),'49 Plymouth,–,125.0,–,0.0
1950,7,Dayton,9.0,–,77.0,Chuck Mahoney,Brooks Motors,'50 Mercury,–,100.0,–,0.0
1950,7,Dayton,10.0,–,8.0,Bill Rexford,Julian Buesink,'50 Mercury,–,75.0,–,0.0
1950,7,Dayton,11.0,–,60.0,George Hartley,Julian Buesink,'50 Mercury,–,50.0,–,0.0
1950,7,Dayton,12.0,–,24.0,Dick Clothier,Dick Clothier,'49 Plymouth,–,50.0,–,0.0
1950,7,Dayton,13.0,–,5.0,Ralph Dyer,–,'48 Nash,–,50.0,–,0.0
1950,7,Dayton,14.0,–,,F.L. Denney,–,'50 Ford,–,50.0,–,0.0
1950,7,Dayton,15.0,–,,Mike Klapak,Mike Klapak,'48 Nash,–,50.0,–,0.0
1950,7,Dayton,16.0,–,2.0,Bill Blair,Sam Rice,'50 Mercury,–,,–,0.0
1950,7,Dayton,17.0,–,,Herb Craig,–,'47 Nash,–,,–,0.0
1950,7,Dayton,18.0,–,,Nix Beard,–,'47 Ford,–,,–,0.0
1950,7,Dayton,19.0,–,,Ralph Lyden,–,'49 Hudson,–,,–,0.0
1950,7,Dayton,20.0,–,,Bob Scott,–,'46 Ford,–,,–,0.0
1950,7,Dayton,21.0,–,4.0,Gayle Warren,Earl Blevins,'49 Oldsmobile,–,,–,10.0
1950,7,Dayton,22.0,–,,Ann Slaasted,–,'49 Lincoln,–,,–,0.0
1950,7,Dayton,23.0,–,59.0,Lloyd Moore,Julian Buesink,'50 Ford,–,,–,0.0
1950,7,Dayton,24.0,–,,Bill McGee,–,'50 Nash,–,,–,0.0
1950,7,Dayton,25.0,–,37.0,Frank Mundy,Nash Motor Co. (Nash Motor Co.),'50 Nash,–,,–,0.0
1950,8,Rochester,1.0,1,41.0,Curtis Turner,Eanes Motor Co. (John Eanes),'50 Oldsmobile,200.0,1000.0,running,200.0
1950,8,Rochester,2.0,–,2.0,Bill Blair,Sam Rice,'50 Mercury,197.0,750.0,running,0.0
1950,8,Rochester,3.0,–,42.0,Lee Petty,Petty Enterprises,'50 Plymouth,197.0,500.0,running,0.0
1950,8,Rochester,4.0,–,27.0,Jimmy Florian,Euclid Motor Co. (Jimmy Florian),'50 Ford,192.0,400.0,running,0.0
1950,8,Rochester,5.0,–,80.0,Bill Rexford,Julian Buesink,'50 Oldsmobile,192.0,300.0,running,0.0
1950,8,Rochester,6.0,–,24.0,Dick Clothier,Dick Clothier,'49 Plymouth,189.0,200.0,running,0.0
1950,8,Rochester,7.0,–,59.0,Lloyd Moore,Julian Buesink,'50 Lincoln,185.0,150.0,running,0.0
1950,8,Rochester,8.0,–,98.0,Lyle Scott,–,'49 Lincoln,185.0,125.0,running,0.0
1950,8,Rochester,9.0,–,,Dick Jerrett,–,'49 Oldsmobile,184.0,100.0,running,0.0
1950,8,Rochester,10.0,–,25.0,Dick Linder,Don Rogala,'50 Oldsmobile,182.0,75.0,running,0.0
1950,8,Rochester,11.0,–,,Don White,–,'50 Ford,182.0,50.0,running,0.0
1950,8,Rochester,12.0,–,293.0,Bob Dickson,–,'49 Lincoln,179.0,50.0,running,0.0
1950,8,Rochester,13.0,–,11.0,Art Gill,–,'46 Ford,178.0,50.0,running,0.0
1950,8,Rochester,14.0,–,4.0,Gayle Warren,Earl Blevins,'49 Oldsmobile,177.0,50.0,running,0.0
1950,8,Rochester,15.0,–,58.0,Harland Holmes,–,'49 Ford,177.0,50.0,running,0.0
1950,8,Rochester,16.0,–,54.0,Ken Warmington,–,'49 Ford,177.0,,running,0.0
1950,8,Rochester,17.0,–,77.0,Chuck Mahoney,Brooks Motors,'50 Mercury,173.0,,running,0.0
1950,8,Rochester,18.0,–,66.0,Pappy Hough,Pappy Hough,'50 Ford,163.0,,wheel,0.0
1950,8,Rochester,19.0,–,,Kurt Voss,–,'49 Ford,158.0,,overheating,0.0
1950,8,Rochester,20.0,–,,Harry Sents,–,'48 Ford,145.0,,overheating,0.0
1950,8,Rochester,21.0,–,92.0,Herb Thomas,Herb Thomas,'50 Plymouth,145.0,,hub,0.0
1950,8,Rochester,22.0,–,18.0,Dick Burns,–,'49 Mercury,133.0,,crash,0.0
1950,8,Rochester,23.0,–,,Irv Leitch,–,'50 Plymouth,113.0,,wheel,0.0
1950,8,Rochester,24.0,–,,Ed Hamanard,–,'47 Packard,68.0,,crash,0.0
1950,8,Rochester,25.0,–,6.0,Lee Hough,Pappy Hough,'50 Ford,60.0,,overheating,0.0
1950,8,Rochester,26.0,–,12.0,Joe Merola,"Joe Nagel, Jr. Motor Sales (Red Harris)",'48 Tucker,0.0,,ball joint,0.0
1950,9,Charlotte,1.0,1,41.0,Curtis Turner,Eanes Motor Co. (John Eanes),'50 Oldsmobile,200,1500.0,running,200.0
1950,9,Charlotte,2.0,–,77.0,Chuck Mahoney,Brooks Motors,'50 Mercury,–,750.0,running,0.0
1950,9,Charlotte,3.0,–,92.0,Herb Thomas,Herb Thomas,'50 Plymouth,–,500.0,running,0.0
1950,9,Charlotte,4.0,–,,Jimmie Lewallen,–,'50 Mercury,–,400.0,running,0.0
1950,9,Charlotte,5.0,–,18.0,Dick Burns,–,'50 Oldsmobile,–,300.0,running,0.0
1950,9,Charlotte,6.0,–,60.0,George Hartley,Julian Buesink,'50 Ford,–,200.0,–,0.0
1950,9,Charlotte,7.0,–,9.0,Donald Thomas,Herb Thomas,'47 Ford,–,150.0,–,0.0
1950,9,Charlotte,8.0,–,,Frank Mundy,–,'50 Oldsmobile,–,125.0,–,0.0
1950,9,Charlotte,9.0,–,90.0,Tim Flock,Red Star Garage (Buddy Elliott),'49 Lincoln,–,100.0,–,0.0
1950,9,Charlotte,10.0,–,37.0,Bill Snowden,Nash Motor Co. (Nash Motor Co.),'50 Nash,–,75.0,–,0.0
1950,9,Charlotte,11.0,–,42.0,Lee Petty,Petty Special (Petty Enterprises),'49 Plymouth,–,50.0,wheel,0.0
1950,9,Charlotte,12.0,–,49.0,Glenn Dunaway,Glenn Dunaway,'49 Plymouth,–,50.0,wheel,0.0
1950,9,Charlotte,13.0,–,11.0,Bob Apperson,Bob Apperson,'49 Oldsmobile,–,50.0,–,0.0
1950,9,Charlotte,14.0,–,87.0,Buck Baker,–,'50 Chevrolet,–,50.0,–,0.0
1950,9,Charlotte,15.0,–,,Paul Smith,–,'48 Ford,–,50.0,–,0.0
1950,9,Charlotte,16.0,–,2.0,Bill Blair,Sam Rice,'49 Cadillac,–,,spindle,0.0
1950,9,Charlotte,17.0,–,50.0,Bill Joslin,Bill Joslin,'49 Ford,–,,–,0.0
1950,9,Charlotte,18.0,–,24.0,Dick Clothier,Dick Clothier,'50 Pontiac,–,,–,0.0
