Season,Race,Track,Pos,St,#,Driver,Sponsor / Owner,Car,Laps,Money,Status,Led
1951,1,Daytona Beach,23.0,20,3,Rocky DiNatale,Chick DiNatale,'50 Oldsmobile,–,25.0,–,0.0
1951,1,Daytona Beach,24.0,–,8,Billy Carden,Wheatley Motors (Al Wheatley),'49 Lincoln,–,25.0,–,0.0
1951,1,Daytona Beach,25.0,33,101,Bucky Sager,Bucky Sager,'49 Plymouth,–,25.0,–,0.0
1951,1,Daytona Beach,26.0,39,13,Elmer Wilson,Elmer Wilson,'50 Mercury,–,25.0,–,0.0
1951,1,Daytona Beach,27.0,26,33,Fred Thompson,–,'51 Mercury,–,25.0,–,0.0
1951,1,Daytona Beach,28.0,–,188,Don Oldenberg,Don Oldenberg,'50 Packard,–,25.0,–,0.0
1951,1,Daytona Beach,29.0,38,2-B,Jack Smith,Hubert Westmoreland,'50 Plymouth,–,25.0,–,0.0
1951,1,Daytona Beach,30.0,41,94,Buck Clardy,Louise Smith,'50 Nash,–,25.0,–,0.0
1951,1,Daytona Beach,31.0,40,42,Lee Petty,Petty Special (Petty Enterprises),'49 Plymouth,–,25.0,–,0.0
1951,1,Daytona Beach,32.0,44,81-A,Pappy Hough,Pappy Hough,'50 Ford,–,25.0,–,0.0
1951,1,Daytona Beach,33.0,–,110,Jim Fiebelkorn,Jim Fiebelkorn,'49 Mercury,–,25.0,–,0.0
1951,1,Daytona Beach,34.0,11,31,Carson Dyer,Carson Dyer,'50 Oldsmobile,–,25.0,spun,0.0
1951,1,Daytona Beach,35.0,–,139,Ray Thompson,–,'51 Kaiser,–,25.0,–,0.0
1951,1,Daytona Beach,36.0,31,94-A,Joe Rogers,–,'50 Oldsmobile,–,25.0,–,0.0
1951,1,Daytona Beach,37.0,42,73,Ed Rooney,Ed Rooney,'47 Ford,–,25.0,–,0.0
1951,1,Daytona Beach,38.0,17,32,Alton Haddock,Alton Haddock,'51 Lincoln,–,25.0,–,0.0
1951,1,Daytona Beach,39.0,5,81,Ben Lalomia,–,'50 Oldsmobile,–,25.0,–,0.0
1951,1,Daytona Beach,40.0,35,34,Tip R. Key,Tip R. Key,'51 Kaiser,–,25.0,–,0.0
1951,1,Daytona Beach,41.0,29,25-A,Jimmy Thompson,Leland Colvin,'50 Lincoln,–,,–,0.0
1951,1,Daytona Beach,42.0,–,23,Mike Klapak,Perry Smith,'51 Studebaker,–,,–,0.0
1951,1,Daytona Beach,43.0,43,46,Gordon Harvey,J.P. Robertson,'51 Henry J,–,,–,0.0
1951,1,Daytona Beach,44.0,4,9,Ed Samples,Sam Knox,'49 Lincoln,–,,–,0.0
1951,1,Daytona Beach,45.0,–,85,Fireball Roberts,–,'50 Plymouth,–,,crash,0.0
1951,1,Daytona Beach,46.0,25,56,Joe Jernigan,Lambert's Auto (Joe Jernigan),'49 Ford,–,,crash,0.0
1951,1,Daytona Beach,47.0,–,28,Bill Holland,Nash Motor Co.,'51 Nash,–,,camshaft,0.0
1951,1,Daytona Beach,48.0,36,67,Earl Coleman,Earl Coleman,'50 Pontiac,–,,–,0.0
1951,1,Daytona Beach,49.0,37,111,Herschel Buchanan,Herschel Buchanan,'48 Nash,–,,–,0.0
1951,1,Daytona Beach,50.0,18,70,Dawson Lechlider,Dawson Lechlider,'50 Oldsmobile,–,,–,0.0
1951,1,Daytona Beach,51.0,23,57,Felix Wilkes,Felix Wilkes,'49 Hudson,–,,–,0.0
1951,1,Daytona Beach,52.0,2,50,Gober Sosebee,Cherokee Garage (Gober Sosebee),'50 Oldsmobile,–,,engine,0.0
1951,1,Daytona Beach,53.0,10,88,Frank Luptow,Rocket (Joe Winter),'50 Oldsmobile,–,,–,0.0
1951,1,Daytona Beach,54.0,24,18,Eddie Anderson,Nash of Blue Island (Eddie Anderson),'51 Nash,–,,–,0.0
1951,1,Daytona Beach,55.0,–,10,Ray Duhigg,Ray Duhigg,'50 Plymouth,–,,wheel,0.0
1951,2,Charlotte,1.0,7.0,41.0,Curtis Turner,Nash Motor Co. (Nash Motor Co.),'51 Nash,150.0,1000.0,running,104.0
1951,2,Charlotte,2.0,21.0,42.0,Lee Petty,Petty Special (Petty Enterprises),'49 Plymouth,150.0,700.0,running,0.0
1951,2,Charlotte,3.0,4.0,6.0,Marshall Teague,Fabulous Hudson Hornet (Marshall Teague),'51 Hudson,148.0,450.0,running,0.0
1951,2,Charlotte,4.0,10.0,92.0,Herb Thomas,Herb Thomas,'50 Plymouth,145.0,350.0,running,0.0
1951,2,Charlotte,5.0,8.0,88.0,Frank Luptow,Rocket (Joe Winter),'50 Oldsmobile,143.0,200.0,running,0.0
1951,2,Charlotte,6.0,20.0,72.0,Weldon Adams,Harold Mays,'50 Plymouth,142.0,150.0,–,0.0
1951,2,Charlotte,7.0,26.0,77.0,Ewell Weddle,Al Wheatley,'49 Lincoln,142.0,125.0,–,0.0
1951,2,Charlotte,8.0,11.0,11.0,Fireball Roberts,Sam Rice,'50 Oldsmobile,139.0,100.0,–,0.0
1951,2,Charlotte,9.0,19.0,19.0,Joe Merola,Joe Merola,'51 Oldsmobile,137.0,75.0,–,0.0
1951,2,Charlotte,10.0,33.0,10.0,Jim Fiebelkorn,Jim Fiebelkorn,'49 Mercury,136.0,50.0,–,0.0
1951,2,Charlotte,11.0,25.0,0.0,Jimmie Lewallen,Buddy Teasley,'49 Lincoln,135.0,25.0,–,0.0
1951,2,Charlotte,12.0,22.0,26.0,Bill Harrison,Bill Harrison,'49 Plymouth,133.0,25.0,–,0.0
1951,2,Charlotte,13.0,36.0,97.0,Buddy Helms,Buddy Helms,'46 Hudson,132.0,25.0,–,0.0
1951,2,Charlotte,14.0,9.0,98.0,Bill Holland,Southern 500 Winner (Hubert Westmoreland),'50 Plymouth,131.0,25.0,crash,0.0
1951,2,Charlotte,15.0,12.0,89.0,John DuBoise,John DuBoise,'51 Plymouth,127.0,25.0,–,0.0
1951,2,Charlotte,16.0,27.0,28.0,Slick Smith,–,'51 Plymouth,123.0,25.0,–,0.0
1951,2,Charlotte,17.0,31.0,5.0,Ray Erickson,Ed Hastings,'49 Mercury,120.0,25.0,–,0.0
1951,2,Charlotte,18.0,3.0,41.5,Bill Blair,Bill Blair,'50 Oldsmobile,117.0,25.0,wheel,0.0
1951,2,Charlotte,19.0,28.0,55.0,Bub King,T.L. King,'49 Ford,98.0,25.0,–,0.0
1951,2,Charlotte,20.0,1.0,14.0,Fonty Flock,Red Devil / Northside Body Shop (Frank Christian),'50 Oldsmobile,97.0,25.0,overheating,46.0
1951,2,Charlotte,21.0,13.0,8.0,Bill Rexford,Julian Buesink,'49 Mercury,96.0,25.0,–,0.0
1951,2,Charlotte,22.0,30.0,64.0,Ken Klutzz,–,'47 Ford,95.0,25.0,–,0.0
1951,2,Charlotte,23.0,32.0,79.0,Ray Pruitt,Ray Pruitt,'50 Dodge,93.0,25.0,–,0.0
1951,2,Charlotte,24.0,24.0,70.0,Lee Schneider,–,'51 Kaiser,64.0,25.0,–,0.0
1951,2,Charlotte,25.0,23.0,38.0,Clyde Minter,Clyde Minter,'50 Chevrolet,59.0,25.0,–,0.0
1951,2,Charlotte,26.0,29.0,15.0,James Ward,–,'50 Packard,55.0,25.0,–,0.0
1951,2,Charlotte,27.0,16.0,12.0,Guy Waller,–,'50 Oldsmobile,52.0,25.0,–,0.0
1951,2,Charlotte,28.0,18.0,60.0,Walt Sprague,Julian Buesink,'50 Mercury,46.0,25.0,–,0.0
1951,2,Charlotte,29.0,34.0,39.0,John Barker,Chaney Motors (Ralph Chaney),'51 Henry J,40.0,25.0,–,0.0
1951,2,Charlotte,30.0,15.0,25.0,Speedy Thompson,Leland Colvin,'50 Plymouth,39.0,25.0,–,0.0
1951,2,Charlotte,31.0,17.0,80.0,Jim Paschal,Julian Buesink,'50 Oldsmobile,39.0,10.0,–,0.0
1951,2,Charlotte,32.0,35.0,76.0,Lloyd Dennis,B-HAM (Lloyd Dennis),'51 Oldsmobile,39.0,10.0,crash,0.0
1951,2,Charlotte,33.0,2.0,91.0,Tim Flock,Black Phantom (Ted Chester),'51 Oldsmobile,33.0,10.0,–,0.0
1951,2,Charlotte,34.0,6.0,23.0,Frank Mundy,Perry Smith,'51 Studebaker,33.0,10.0,–,0.0
1951,2,Charlotte,35.0,14.0,59.0,Lloyd Moore,Buesink Police Special (Julian Buesink),'49 Ford,22.0,10.0,–,0.0
1951,2,Charlotte,36.0,38.0,57.0,Felix Wilkes,Felix Wilkes,'49 Hudson,18.0,10.0,–,0.0
1951,2,Charlotte,37.0,5.0,9.0,Ed Samples,Sam Knox,'49 Lincoln,15.0,10.0,–,0.0
1951,2,Charlotte,38.0,40.0,18.0,Eddie Anderson,Nash of Blue Island (Eddie Anderson),'51 Nash,8.0,10.0,–,0.0
1951,2,Charlotte,39.0,39.0,110.0,Earl Moss,J.B. Watkins,'50 Ford,3.0,10.0,–,0.0
1951,2,Charlotte,40.0,37.0,16.0,Cliff Woodson,–,'50 Oldsmobile,0.0,10.0,crash,0.0
1951,3,Mobile,1.0,2.0,91.0,Tim Flock,Black Phantom (Ted Chester),'51 Oldsmobile,150,1000.0,running,148.0
1951,3,Mobile,2.0,4.0,14.0,Fonty Flock,Red Devil (Frank Christian),'50 Oldsmobile,150,700.0,running,2.0
1951,3,Mobile,3.0,19.0,92.0,Herb Thomas,Herb Thomas,'50 Plymouth,–,450.0,running,0.0
1951,3,Mobile,4.0,16.0,9.0,Bill Osborne,–,'50 Oldsmobile,148,350.0,running,0.0
1951,3,Mobile,5.0,21.0,93.0,Donald Thomas,Herb Thomas,'50 Plymouth,–,200.0,running,0.0
1951,3,Mobile,6.0,6.0,19.0,Lamar Crabtree,–,'49 Ford,–,150.0,–,0.0
1951,3,Mobile,7.0,15.0,42.0,Lee Petty,Petty Special (Petty Enterprises),'50 Plymouth,–,125.0,–,0.0
1951,3,Mobile,8.0,20.0,7.0,Bob Flock,Ted Chester,'51 Plymouth,–,100.0,–,0.0
1951,3,Mobile,9.0,7.0,8.0,Sonny Black,Sonny Black,'48 Ford,–,75.0,–,0.0
1951,3,Mobile,10.0,24.0,3.0,Jimmy Ayers,Jimmy Ayers,'50 Plymouth,–,50.0,–,0.0
1951,3,Mobile,11.0,17.0,88.0,Frank Luptow,Rocket (Joe Winter),'50 Oldsmobile,–,25.0,–,0.0
1951,3,Mobile,12.0,3.0,0.0,James Ellis,–,'50 Mercury,–,25.0,–,0.0
1951,3,Mobile,13.0,13.0,23.0,Bill Rexford,Perry Smith,'51 Studebaker,–,25.0,–,0.0
1951,3,Mobile,14.0,14.0,30.0,Doug Wimpy,Chaney Motors (Ralph Chaney),'51 Henry J,–,25.0,–,0.0
1951,3,Mobile,15.0,10.0,10.0,Willard Brooks,–,'49 Ford,–,25.0,–,0.0
1951,3,Mobile,16.0,5.0,47.0,Ruel Smith,–,'51 Henry J,–,25.0,–,0.0
1951,3,Mobile,17.0,9.0,41.0,Curtis Turner,Nash Motor Co. (Nash Motor Co.),'51 Nash,–,25.0,gas tank,0.0
1951,3,Mobile,18.0,12.0,1.0,O.A. Dean,Julian Buesink,'49 Ford,–,25.0,–,0.0
1951,3,Mobile,19.0,22.0,11.0,Fireball Roberts,Sam Rice,'50 Oldsmobile,–,25.0,–,0.0
1951,3,Mobile,20.0,23.0,80.0,Gene Tapia,–,'48 Ford,–,25.0,–,0.0
1951,3,Mobile,21.0,18.0,72.0,Weldon Adams,Harold Mays,'50 Plymouth,–,25.0,–,0.0
1951,3,Mobile,22.0,8.0,45.0,Eddie Anderson,Nash of Blue Island (Eddie Anderson),'51 Nash,–,25.0,front end,0.0
1951,3,Mobile,23.0,1.0,31.0,Red Harrelson,–,'47 Ford,–,25.0,–,0.0
1951,3,Mobile,24.0,11.0,77.0,Bud Erb,–,'49 Plymouth,–,25.0,–,0.0
1951,4,Gardena,1.0,2.0,6,Marshall Teague,Fabulous Hudson Hornet (Marshall Teague),'51 Hudson,200,1000.0,running,200.0
1951,4,Gardena,2.0,6.0,98,Johnny Mantz,Johnny Mantz,'51 Nash,200,700.0,running,0.0
1951,4,Gardena,3.0,8.0,2,George Seeger,Esquire Motors (Bill Cramer),'50 Plymouth,199,450.0,running,0.0
1951,4,Gardena,4.0,10.0,16,Fred Steinbroner,Bob Carpenter,'48 Ford,–,350.0,running,0.0
1951,4,Gardena,5.0,13.0,1,Erick Erickson,Advance Electric (Erick Erickson),'48 Pontiac,–,200.0,running,0.0
1951,4,Gardena,6.0,3.0,9,Dick Meyer,Grant Sniffen,'50 Mercury,–,150.0,–,0.0
1951,4,Gardena,7.0,5.0,12,Dick Rathmann,Warren Fraser,'50 Ford,–,125.0,–,0.0
1951,4,Gardena,8.0,12.0,39,Danny Letner,Bert Letner,'50 Plymouth,–,100.0,–,0.0
1951,4,Gardena,9.0,15.0,8,Leo Breithaupt,Dan Breithaupt,'48 Ford,–,75.0,–,0.0
1951,4,Gardena,10.0,11.0,22,Lloyd Dane,Lloyd Dane,'49 Ford,–,50.0,–,0.0
1951,4,Gardena,11.0,17.0,X,Frank Mundy,U-Drive-It Rental (Perry Smith),'50 Chevrolet,–,25.0,running,0.0
1951,4,Gardena,12.0,19.0,17,Al Jacobs,Al Jacobs,'50 Ford,–,25.0,–,0.0
1951,4,Gardena,13.0,16.0,28,Dudley Froy,Dudley Froy,'49 Plymouth,–,25.0,–,0.0
1951,4,Gardena,14.0,18.0,19,Les Bomar,V-Gap Spark Plugs (Les Bomar),'49 Pontiac,–,25.0,–,0.0
1951,4,Gardena,15.0,20.0,3,Stan Noble,Stan Noble,'51 Mercury,–,25.0,–,0.0
1951,4,Gardena,16.0,14.0,7,Chuck Meekins,Speedway Auto Parts (Chuck Meekins),'49 Plymouth,–,25.0,–,0.0
1951,4,Gardena,17.0,9.0,69,Fred Bince,Cliff Caldwell,'48 Ford,–,25.0,crash,0.0
1951,4,Gardena,18.0,1.0,54,Andy Pierce,Upshaw's Garage (Andy Pierce),'48 Buick,–,25.0,crash,0.0
1951,4,Gardena,19.0,4.0,4,Danny Weinberg,Coast Grain (Danny Weinberg),'48 Hudson,–,25.0,crash,0.0
1951,4,Gardena,20.0,7.0,88,Woody Brown,Joe Mangini,'50 Oldsmobile,14,25.0,–,0.0
1951,5,Hillsboro,1.0,1.0,14.0,Fonty Flock,Red Devil (Frank Christian),'50 Oldsmobile,95,1250.0,running,95.0
1951,5,Hillsboro,2.0,7.0,23.0,Frank Mundy,Perry Smith,'51 Studebaker,95,800.0,running,0.0
1951,5,Hillsboro,3.0,2.0,41.5,Bill Blair,Bill Blair,'50 Oldsmobile,–,600.0,running,0.0
1951,5,Hillsboro,4.0,3.0,91.0,Tim Flock,Black Phantom (Ted Chester),'51 Oldsmobile,–,500.0,running,0.0
1951,5,Hillsboro,5.0,5.0,52.0,Neil Cole,John Golabek,'50 Oldsmobile,–,300.0,running,0.0
1951,5,Hillsboro,6.0,17.0,110.0,Earl Moss,Police Special (J.B. Watkins),'50 Ford,–,200.0,–,0.0
1951,5,Hillsboro,7.0,9.0,92.0,Herb Thomas,Sanford Motors (Herb Thomas),'50 Plymouth,–,150.0,–,0.0
1951,5,Hillsboro,8.0,13.0,71.0,Jim Paschal,Sam Rice,'49 Oldsmobile,–,125.0,–,0.0
1951,5,Hillsboro,9.0,20.0,42.0,Lee Petty,Petty Special (Petty Enterprises),'49 Plymouth,–,100.0,–,0.0
1951,5,Hillsboro,10.0,15.0,55.0,Glenn Dunaway,Glenn Dunaway,'50 Plymouth,–,100.0,–,0.0
1951,5,Hillsboro,11.0,18.0,2.0,Ewell Weddle,Ewell Weddle,'50 Ford,–,25.0,–,0.0
1951,5,Hillsboro,12.0,22.0,50.0,Bill Joslin,Bill Joslin,'49 Lincoln,–,25.0,–,0.0
1951,5,Hillsboro,13.0,29.0,72.0,Weldon Adams,Harold Mays,'50 Plymouth,–,25.0,–,0.0
1951,5,Hillsboro,14.0,4.0,11.0,Fireball Roberts,Sam Rice,'50 Oldsmobile,–,25.0,wheel,0.0
1951,5,Hillsboro,15.0,31.0,66.0,Red Ryder,Pappy Hough,'49 Ford,–,25.0,–,0.0
1951,5,Hillsboro,16.0,26.0,144.0,Johnny Grubb,Johnny Grubb,'50 Plymouth,–,25.0,–,0.0
1951,5,Hillsboro,17.0,33.0,37.0,Coleman Lawrence,Mitchell Motor Co. (Coleman Lawrence),'50 Ford,–,25.0,–,0.0
1951,5,Hillsboro,18.0,24.0,10.0,Jim Fiebelkorn,Jim Fiebelkorn,'49 Mercury,–,25.0,–,0.0
1951,5,Hillsboro,19.0,19.0,60.0,Bill Rexford,Julian Buesink,'50 Mercury,–,25.0,wheels,0.0
1951,5,Hillsboro,20.0,12.0,59.0,Lloyd Moore,Buesink Police Special (Julian Buesink),'49 Ford,–,25.0,overheating,0.0
1951,5,Hillsboro,21.0,14.0,4.0,Joe Jernigan,Lambert's Auto (Joe Jernigan),'49 Ford,–,25.0,–,0.0
1951,5,Hillsboro,22.0,30.0,19.0,Bill Schade,Bill Schade,'51 Oldsmobile,–,25.0,–,0.0
1951,5,Hillsboro,23.0,28.0,90.0,Shorty York,Russ Loh,'50 Plymouth,–,25.0,–,0.0
1951,5,Hillsboro,24.0,27.0,26.0,Jimmy Thompson,Leland Colvin,'50 Plymouth,–,25.0,–,0.0
1951,5,Hillsboro,25.0,10.0,1.0,Walt Sprague,Police Special (J.B. Watkins),'49 Ford,–,25.0,overheating,0.0
1951,5,Hillsboro,26.0,6.0,62.0,Pepper Cunningham,Pepper Cunningham,'51 Hudson,–,25.0,wheel,0.0
1951,5,Hillsboro,27.0,21.0,41.0,Curtis Turner,Nash Motor Co. (Nash Motor Co.),'51 Nash,–,25.0,overheating,0.0
1951,5,Hillsboro,28.0,23.0,45.0,Eddie Anderson,Nash of Blue Island (Eddie Anderson),'51 Nash,–,25.0,overheating,0.0
1951,5,Hillsboro,29.0,25.0,15.0,Ben Dixon,Wesley McBell,'50 Lincoln,–,25.0,–,0.0
1951,5,Hillsboro,30.0,11.0,9.0,Frank Luptow,Rocket (Joe Winter),'50 Oldsmobile,18,25.0,wheel,0.0
1951,5,Hillsboro,31.0,16.0,98.0,Bill Holland,Southern 500 Winner (Hubert Westmoreland),'50 Plymouth,13,10.0,valve,0.0
1951,5,Hillsboro,32.0,8.0,5.0,Ray Erickson,Ed Hastings,'49 Mercury,0,20.0,–,0.0
1951,5,Hillsboro,33.0,32.0,79.0,Ray Pruitt,Ray Pruitt,'50 Dodge,0,10.0,–,0.0
1951,6,Phoenix,1.0,–,6.0,Marshall Teague,Fabulous Hudson Hornet (Marshall Teague),'51 Hudson,150,1275.0,running,128.0
1951,6,Phoenix,2.0,–,11.0,Erick Erickson,Advance Electric (Erick Erickson),'48 Pontiac,150,800.0,running,0.0
1951,6,Phoenix,3.0,–,91.0,Tim Flock,Black Phantom (Ted Chester),'51 Oldsmobile,149,600.0,running,0.0
1951,6,Phoenix,4.0,1,14.0,Fonty Flock,Red Devil (Frank Christian),'50 Oldsmobile,–,500.0,running,22.0
1951,6,Phoenix,5.0,–,9.0,Dick Meyer,Grant Sniffen,'50 Mercury,–,300.0,running,0.0
1951,6,Phoenix,6.0,11,4.0,Danny Weinberg,Coast Grain (Danny Weinberg),'51 Hudson,–,200.0,running,0.0
1951,6,Phoenix,7.0,–,62.0,Ed Camrud,Douglas Ezell,'49 Mercury,–,150.0,running,0.0
1951,6,Phoenix,8.0,–,18.0,Bill Holland,Brazee Used Cars,'51 Pontiac,–,125.0,running,0.0
1951,6,Phoenix,9.0,–,12.0,George Seeger,Esquire Motors (Leland Colvin),'50 Ford,–,100.0,running,0.0
1951,6,Phoenix,10.0,–,2.0,Bill Stammer,Charles Roscoe,'49 Plymouth,–,100.0,running,0.0
1951,6,Phoenix,11.0,–,16.0,Fred Steinbroner,Bob Carpenter,'48 Ford,–,25.0,–,0.0
1951,6,Phoenix,12.0,–,22.0,Lloyd Dane,Lloyd Dane,'49 Ford,–,25.0,–,0.0
1951,6,Phoenix,13.0,–,28.0,Dudley Froy,Dudley Froy,'49 Plymouth,–,25.0,–,0.0
1951,6,Phoenix,14.0,–,19.0,Hal Cole,Stephens Motors,'51 Plymouth,–,25.0,–,0.0
1951,6,Phoenix,15.0,–,75.0,Bill Flatcher,Vaughn Motors Yuma,'51 Mercury,–,25.0,–,0.0
1951,6,Phoenix,16.0,–,72.0,Bill Stickler,J & M Garage,'48 Hudson,–,25.0,–,0.0
1951,6,Phoenix,17.0,12,69.0,Fred Bince,Cliff Caldwell,'48 Ford,–,25.0,running,0.0
1951,6,Phoenix,18.0,–,23.0,Frank Oviado,–,'49 Ford,–,25.0,–,0.0
1951,6,Phoenix,19.0,–,65.0,Pat Wade,P.V. McDonald,'47 Frazer,–,25.0,–,0.0
1951,6,Phoenix,20.0,–,99.0,Al King,Golding Goodyear Tire,'49 Ford,71,25.0,crash,0.0
1951,6,Phoenix,21.0,–,33.0,Lou Figaro,Jack Gaynor,'51 Hudson,–,25.0,wheel,0.0
1951,6,Phoenix,22.0,–,92.0,Herb Thomas,Sanford Motors (Herb Thomas),'50 Plymouth,–,25.0,–,0.0
1951,6,Phoenix,23.0,–,41.5,Bill Blair,Bill Blair,'50 Oldsmobile,–,25.0,–,0.0
1951,6,Phoenix,24.0,–,77.0,Ernie Dietzman,Perkins Motors,'48 Hudson,–,25.0,–,0.0
1951,6,Phoenix,25.0,–,26.0,Leland Colvin,Leland Colvin,'50 Plymouth,–,25.0,–,0.0
1951,6,Phoenix,26.0,–,42.0,Lee Petty,Petty Special (Petty Enterprises),'50 Plymouth,–,25.0,–,0.0
1951,6,Phoenix,27.0,–,3.0,Stan Noble,Stan Noble,'51 Mercury,–,25.0,–,0.0
1951,6,Phoenix,28.0,–,120.0,Dick Rathmann,Walt Chapman,'50 Ford,–,25.0,–,0.0
1951,6,Phoenix,29.0,–,98.0,Johnny Mantz,Johnny Mantz,'51 Nash,–,25.0,–,0.0
1951,6,Phoenix,30.0,–,25.0,Bill Cheesbourg,–,'49 Lincoln,–,25.0,crash,0.0
1951,6,Phoenix,31.0,–,10.0,Chuck Meekins,Speedway Auto Parts (Smith & Jones),'49 Plymouth,2,25.0,crash,0.0
1951,6,Phoenix,32.0,–,1.0,Walt Sprague,Police Special (J.B. Watkins),'49 Ford,–,,–,0.0
1951,6,Phoenix,33.0,–,54.0,Andy Pierce,Upshaw's Garage (Andy Pierce),'48 Buick,–,,–,0.0
1951,7,North Wilkesboro,1.0,1.0,14,Fonty Flock,Red Devil (Frank Christian),'50 Oldsmobile,150,1000.0,running,150.0
1951,7,North Wilkesboro,2.0,5.0,91,Tim Flock,Black Phantom (Ted Chester),'51 Oldsmobile,–,700.0,running,0.0
1951,7,North Wilkesboro,3.0,17.0,42,Lee Petty,Petty Special (Petty Enterprises),'49 Plymouth,–,450.0,running,0.0
1951,7,North Wilkesboro,4.0,10.0,98,Bill Holland,Hubert Westmoreland,'50 Plymouth,–,350.0,running,0.0
1951,7,North Wilkesboro,5.0,13.0,93,Donald Thomas,Herb Thomas,'50 Plymouth,–,200.0,running,0.0
1951,7,North Wilkesboro,6.0,29.0,59,Lloyd Moore,Julian Buesink,'49 Ford,–,150.0,–,0.0
1951,7,North Wilkesboro,7.0,20.0,60,Jimmie Lewallen,Julian Buesink,'49 Ford,–,125.0,–,0.0
1951,7,North Wilkesboro,8.0,15.0,155,Glenn Dunaway,Glenn Dunaway,'50 Plymouth,–,100.0,–,0.0
1951,7,North Wilkesboro,9.0,34.0,5,Dale Williams,Ed Hastings,'49 Mercury,–,75.0,–,0.0
1951,7,North Wilkesboro,10.0,32.0,83,Jimmy Ayers,Jimmy Ayers,'50 Plymouth,–,50.0,–,0.0
1951,7,North Wilkesboro,11.0,19.0,10,Jim Fiebelkorn,Jim Fiebelkorn,'49 Mercury,–,25.0,–,0.0
1951,7,North Wilkesboro,12.0,37.0,69,Dawson Lechlider,Dawson Lechlider,'50 Oldsmobile,–,25.0,–,0.0
1951,7,North Wilkesboro,13.0,12.0,92,Herb Thomas,Herb Thomas,'50 Plymouth,–,25.0,crash,0.0
1951,7,North Wilkesboro,14.0,22.0,50,Bill Rexford,Julian Buesink,'50 Mercury,–,25.0,–,0.0
1951,7,North Wilkesboro,15.0,28.0,4,Ed Massey,–,'50 Plymouth,–,25.0,–,0.0
1951,7,North Wilkesboro,16.0,27.0,19,Bill Schade,Bill Schade,'51 Oldsmobile,–,25.0,–,0.0
1951,7,North Wilkesboro,17.0,38.0,87,Jack Holloway,Jack Holloway,'50 Plymouth,–,25.0,–,0.0
1951,7,North Wilkesboro,18.0,33.0,26,Leland Colvin,Leland Colvin,'50 Plymouth,–,25.0,–,0.0
1951,7,North Wilkesboro,19.0,24.0,74,Paul Stanley,–,'49 Oldsmobile,–,25.0,–,0.0
1951,7,North Wilkesboro,20.0,36.0,37,Coleman Lawrence,Coleman Lawrence,'50 Ford,–,25.0,–,0.0
1951,7,North Wilkesboro,21.0,30.0,55,Bub King,Bub King,'50 Plymouth,–,25.0,crash,0.0
